,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
76,Data Scientist,$116K-$143K (Glassdoor Est.),"What is nakedwines.com?
We believe the wine industry is broken. Our mission at Nakedwines.com is to connect everyday wine drinkers with the world’s best winemakers. We currently serve a community of over 500,000 wine drinkers who invest in over 150 winemakers, globally.

Data Science at nakedwines.com:
Nakedwines.com has been a data lead organization from the beginning and we leverage data in just about every decision we make. However, while we have a robust analytics function, we’re just now starting on our data science journey so it's an exciting time to join the team! We have an incredible data asset that we feel is underutilized and we’re looking to change that.

We’re looking for a data scientist to help us:
Fully leverage our data assets by developing algorithms to give our customers an unparalleled, highly personalized experience on our website and mobile app
Improve and/or automate everyday decision making through the use of data
Work closely with our engineering teams to take ideas from offline prototypes to scalable production services
Play a foundational role in helping shape data science at nakedwines.com
Champion a data lead culture through the entire organization
We want to chat with you if:
You have 2+ years of industry experience in data science, or related, roles
You have a grasp of applied probability and statistics commensurate with a Masters degree or PhD in a quantitative discipline (note: there is no hard degree requirement)
You are highly proficient in Python or R (and their accompanying data science stacks) and have experience developing code in collaborative environments
You write SQL in your sleep (sorry, no divas here, we build our own datasets)
You can put together a decent slide deck and communicate complex ideas to colleagues in other areas of the business
You’ll stand out from the crowd if:
You have experience developing production ready algorithms. Bonus points for having played a role in deploying, monitoring, and supporting those models
You are naturally curious and eager to learn
You take initiative and can sell your ideas
You find purpose in helping to fix a broken industry
Note, you must be eligible on your own to work in the US to qualify. An employer sponsored work visa is not currently available for this role.

Nakedwines.com is an equal opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status.",5.0,"NakedWines.com
5.0","Napa, CA","Norwich, United Kingdom",201 to 500 employees,2008,Company - Public,Food & Beverage Shops,Retail,₹10 to ₹50 billion (INR),-1
77,Data Scientist,$116K-$143K (Glassdoor Est.),"Avenue Code is an eCommerce consulting firm headquartered in San Francisco, with offices all around the world. We are privately funded, profitable, and have been on a solid growth trajectory since day one. We care deeply about our clients, our partners and our people. We prefer the word ""partner"" over ""vendor"" and our investment in professional relationships is a reflection of that philosophy. We pride ourselves on our technical acumen, our collaborative problem-solving ability, and the warmth and professionalism of our staff.

About the opportunity:
We are passionate about leveraging data to drive growth and operational efficiencies. We firmly believe in putting data at the forefront of delivering an engaging experience for our clients.

We are looking for a highly motivated individual to join our Data Science and Engineering team. You will collaborate closely with engineering, PMs, cross-functional business units and address a wide range of challenging problems using techniques from applied statistics, machine learning and/or data mining fields.

Required Qualifications/Experience:

- Seasoned data scientist with solid experience developing analytical dashboards,
solutions and strategy across digital marketing platforms and social ecosystems
- In-depth knowledge of digital analytics data, measurement, methodologies and industry
standards.
- Excellent communicator with good design sense and natural presentation skills that can
weave results in a narrative for business and creative teams to comprehend easily.
- Self-starter can take a project from start to finish with minimal supervision
- Flexibility to deal with rapidly changing, time-constrained launch schedules.
- Able to balance multiple projects and assignments.
- Highly detail-oriented, organized, and patient.
- Experience in working across different global cultures a plus.

Technical Skills and Qualification

- Strong working knowledge of SQL, Teradata preferred
- Extremely proficient with Tableau and other Data Visualization tools
- Strong working knowledge of process automation using a scripting language (R / Python)
- Solid understanding of fundamental statistical concepts and measurement methodologies
- Web Analytics (Adobe preferred)

Does this sound like you? Apply now to become an Avenue Coder!


Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.",3.8,"avenuecode.com
3.8","San Francisco, CA","San Francisco, CA",201 to 500 employees,2008,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
78,Motif Capital - Data Scientist,$116K-$143K (Glassdoor Est.),"Motif Capital - Data Scientist

We are surrounded by unstructured data on companies and the economy. As an experienced data scientist, you are familiar with a variety of machine learning and natural language processing techniques and have applied them to real world problems. You will develop these algorithms at Motif Capital, apply them to interesting unstructured datasets, and derive quantitative insights. You are comfortable expressing your research process in well-structured code, and taking an idea from inception to implementation.

You will be an integral part of Motif Capital's core investing team, helping to build out its data-driven investment process through infrastructure, technology, and unique datasets. This is a very demanding role within a fast-paced team environment that will require an entrepreneurial attitude and the ability to manage multiple priorities and get assignments done. The insights drawn from your research will feed into our machine learning pipelines, to continuously update and adapt our portfolios to changing micro- and macro-economic conditions.

Motif Capital is modernizing fundamental investment research. We combine traditional and non-traditional data sources, containing structured and unstructured data, deriving quantitative insights to power our clients' long-term investments. We are a small team, dedicated to scaling through automation in order to keep our clients' money invested in their portfolios, not their advisor.

Job Requirements:
Bachelors of Science in Computer Science, Statistics, Engineering, Physics, or related quantitative field with strong record of academic achievement
3+ years of experience using machine learning and specifically natural language processing to mine unstructured data, extracting information from documents such as electronic filings, contracts, news, patents etc.
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
Professional experience with one or more of Java, Hibernate, Python, Scala, C/C++.
Experience with Numerical / Scientific Python (NumPy, SciPy, Pandas)
Knowledge of machine learning pipelines using Scala / Spark or Python / scikit-learn
Possess intellectual curiosity and a strong passion for investing and financial markets
Bonus points:
Masters degree or higher in Computer Science or related quantitative field with specialization in natural language processing and/or machine learning
Experience with distributed computing architectures
Experience with tools for statistical computing (e.g. R, NumPy, SciPy).
Experience with big data technologies like Apache Spark, Hadoop, Cassandra, etc.
About Motif Capital:

Motif Capital Management is a next-generation global equity investment manager that specializes in the management of thematic investment strategies for financial institutions such as private wealth management, investment companies, endowments, and family offices. Our unique disciplined, scientific, and transparent approach to thematic investing relies on combining data-driven insights with objective fundamental research, algorithmic portfolio design and cutting-edge technology & analytics. Our goal is to work with our institutional partners to act on the economic, socio-political, and technological forces that are shaping the global economy for the benefit of their clients' portfolios. Learn more at www.motifcapital.com.

Motif Capital Management, Inc. is an SEC registered investment advisory firm located in San Mateo, California. The company is privately held and a wholly owned subsidiary of Motif Investing Inc.

About Motif Investing:

Motif Investing is an online broker-dealer that is transforming the way retail investors invest and manage wealth. Motif Investing offers self-directed investors a concept-driven trading platform that enables them to trade ""motifs""-intelligently-weighted basket of stocks and ETFs built around themes, investing styles or multi-asset models- for low fees. Based in San Mateo, the company's investors include Goldman Sachs, JPMorgan Chase, Balderton Capital, Renren, Foundation Capital, Ignition Partners, Norwest Venture Partners, and Wicklow Capital, with notable board members including former SEC Chairman Arthur Levitt and former Boston Consulting Group CEO Carl Stern. Learn more at https://www.motifinvesting.com.",2.8,"Motif Investing
2.8","San Mateo, CA","San Mateo, CA",51 to 200 employees,2010,Company - Private,Brokerage Services,Finance,₹500 million to ₹1 billion (INR),-1
79,Data Scientist / Biostatistician,$116K-$143K (Glassdoor Est.),"PicnicHealth is a San Francisco-based, venture-backed health tech startup with the mission of empowering patients by giving them the ability to own, use, and share their medical history, to cure their disease. We give patients the first truly useful personal health record by collecting, abstracting, their medical history, and providing it back in a unified timeline. With our research collaborations, patients can contribute their anonymized medical data to create research registries -- which allow Academic and Life Science companies to better understand disease, and how it manifests in the real world.

The Opportunity

At PicnicHealth, biostatistics and data science are at the core of how we transform Real World Data (RWD) into insights for our research partners. We're seeking an experienced data scientist or biostatistician to deliver that insight on a daily basis to achieve both internal, and external research goals. Unlike clinical trial data, RWD is non-randomized, and has a unique set of challenges that you would be a key proponent in solving. As an early member of our Research team, you will have the flexibility and remit to work on all aspects of research product and scientific portfolio, bringing a lasting impact on the future of PicnicHealth.

Our ideal team member will have biostatistical experience, with curiosity and ability to find creative solutions to meaningful clinical questions. You are an analytical thinker with experience working with RWD. You are excited by the prospect of rolling up your sleeves to tackle meaningful problems each and every day. You are a kind, passionate, and collaborative problem-solver who seeks and gives candid feedback. You are motivated to be amazing in your role and, ultimately, to improve patient care.

As a Data Scientist / Biostatistician at PicnicHealth you will:
Use PicnicHealth's large, multi-disease real-world dataset to answer some of the most critical clinical questions
Become a subject matter expert on our data and its capabilities
Transform real-world clinical data into actionable insights using machine learning, robust statistical methods, and compelling data visualizations in formats accessible to a wide range of end users
Work with a cross-functional team to define and clarify analytic requirements, develop analysis plans, ensure data quality standards, and create publication-ready methods and results
Generate ideas for analyses to shape future projects
Collaborate with a team of clinicians, product managers, and software engineers to help develop, commercialize, and deliver analytics products
Lead technical initiatives that further our understanding of RWD and methods to generate real world evidence
Contribute to the growth and development of the PicnicHealth team by mentoring fellow team members and participating in recruitment efforts
Develop and manage relationships with external partners (including life science companies, regulatory agencies, academic institutions, and health technology assessment bodies) to advance the integration of our analytic products through demonstrated value
Publish scientific work in peer-reviewed journals
You're a strong candidate if:
You hold a Master's degree with 4 years of industry experience or PhD (or equivalent) in a quantitative discipline, such as biostatistics, epidemiology, applied statistics, health economics, or a related discipline
You love working with data and have experience exploring it with a critical and thoughtful eye
You are proficient in R/Python/SQL (or another programming language and are committed to becoming an expert in R/Python and SQL)
You are an excellent communicator, both oral and written, and can effectively adapt your tone, content, and approach to diverse audiences
You are self-motivated, flexible, proactive, and enjoy coming up with elegant and innovative solutions to challenging problems
You know how to balance attention to detail with execution against tight timelines
You are passionate about our grassroots patient-centric mission to improve healthcare through technology
You are an ideal candidate if you also have experience:
Consulting in the life sciences
Working with longitudinal EMR data",5.0,"PicnicHealth
5.0","San Francisco, CA","San Francisco, CA",1 to 50 employees,2014,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
80,Data Scientist,$116K-$143K (Glassdoor Est.),"If interested, submit your updated resume in WORD(.doc) format with following details Full Name Current Location Expected Hourly rateSalary Work Authorization Basic Qualifications Bachelors in Mathematics, Data Science or Economics 4+ yearsrsquo experience in data related effortsanalysis required Proficient analytical skills and experience performing ad-hoc analysis using SQL, (Postgres-SQL preferred), Oracle, AWS RDS Analytically minded, critical thinker, problem-solver a must Understanding of experimentation, predictive analytics andor machine learning Excellent communication skills Comfortable training and dealing with wide range of audience Preferred Qualifications Masters in above fields Hands-on work on classification problems Experience developing code in Python",2.9,"Dew Software
2.9","Sunnyvale, CA","Fremont, CA",51 to 200 employees,1997,Company - Private,IT Services,Information Technology,₹1 to ₹5 billion (INR),-1
81,Senior Data Scientist,$116K-$143K (Glassdoor Est.),"About Us

On the off chance you've thought about insurance, it's likely because you've insured something you love, not because you loved your insurance company. Metromile is out to change that. As an insurtech powered by data science and customer centric-design, we're building a community of drivers who come for the savings and stay for the experience.

With technology at its core, Metromile is reimagining insurance to make it fairer and actually delightful. We're obsessed with savings, service, and features -- street sweeping alerts, monthly mileage summaries, fuel trackers and more -- that engage a customer all along their journey. We're on the forefront of disrupting a $250 billion auto insurance category that has gone unchanged for over 80 years.

Metromile's diverse team combines the best of Silicon Valley technologists with veterans from Fortune 500 insurers and financial services giants. This management structure ensures that the business is focused on growth, customer experience, and technology innovation while also balancing unit economics and profitability. Our customer service, claims, and sales teams are all based in-house in the US.

Named a Glassdoor Best Place to Work two years in a row.

About The Role

Metromile is seeking a Senior Data Scientist to work with partners from across our company to support and grow our business. Your modelling will draw on data from connected vehicles, third-party sources, and production pipelines to predict driving risk and better understand our customers. This understanding of risk and behavior is at the core of our insurance business.

If you are excited by the opportunity to explore diverse data sources and work on impactful projects central to our company's mission, then we'd love to hear from you.

You will
Own end-to-end data science projects from the exploration phase to implementation in production to post-production monitoring
Improve our infrastructure for training and deploying machine learning models
Communicate data science models to a range of stakeholders, incorporating their feedback to ensure our models have the best impacts on the business
Use your models to influence decisions across the business and gain support from executive leadership.
Work with a diverse team of collaborative data scientists who enjoy technical discussions and learning new methodologies.
About You
2+ years experience building and deploying machine learning models in production
Degree in a quantitative field like statistics, economics, applied math, operations research, physics or engineering. Advanced degrees are preferred
Proficiency with SQL for writing efficient queries on large datasets
Proficiency with Python for statistical and numerical modeling
Strong oral and written communication skills, and ability to collaborate with cross-functional partners to build the business
Bonus Points
Your prior experience was within the fintech, insurtech, or autonomous vehicle space.
Experience with AWS/Spark
What's In It For You
Competitive salary plus equity
Robust benefit options (health, dental, vision, 401K)
Strong culture of communication and support in the current remote environment
Transportation and gym benefits
Remote social events (happy hour, trivia night)
Generous parental leave
Mac equipment and adjustable workstations
Metromile is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation.

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.",4.0,"Metromile
4.0","San Francisco, CA","San Francisco, CA",201 to 500 employees,2011,Company - Private,Insurance Operators,Insurance,Unknown / Non-Applicable,-1
82,Charging Data Scientist,$116K-$143K (Glassdoor Est.),"We are looking for a Data Scientist who will support our charging and energy storage teams through driving business planning, operational and product development decisions with predictive insights derived from the analysis of a wide range of high volume, high velocity, structured and unstructured data. The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. In addition, the ideal candidate will have experience in the integration of a wide range of unrelated primary data sources that require extensive cleaning and down selection to generate actionable insights

They must have a proven ability to ingest business needs and drive business results with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.

THIS IS WHAT YOU'LL DO:
Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies.
Assess the effectiveness and accuracy of new data sources and data gathering techniques.
Develop custom data models and algorithms to apply to data sets.
Use predictive modeling to increase and optimize customer experiences, revenue generation, cost reductions and other business outcomes.
Use predictive modeling to optimize business outcomes, in particular predicting equipment failures and prescribing maintenance interventions.
Coordinate with different functional teams to implement models and monitor outcomes.
Build reliable, fast, and dynamic data tools, pipelines, and web services
Contextualize data into clear reporting dashboards for various stakeholder groups.
Develop visualization tools for geospatial and temporal datasets
Develop monitoring KPI's for tracking network performance
Maturing experimental data analysis projects into persistent, cloud (AWS, Azure, G-Cloud) hosted business intelligence tools
Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions.
THIS IS WHAT YOU'LL NEED:
5-7 Years of experience manipulating data sets and building statistical models
Bachelor's, Master's Or PhD In Statistics, Mathematics, Computer Science or another quantitative field
Strong problem solving skills with an emphasis on product development.
Excellent written and verbal communication skills for coordinating across teams.
A drive to learn and master new technologies and techniques.
Experience working with and creating data architectures.
Coding knowledge and experience with several languages: C++, Python, Java, JavaScript, etc.
Experience using statistical computer languages (R, SQL, etc.) to query databases, manipulate data, and draw insights from large data sets.
Familiarity with stochastic flow methods and modelling
Familiarity with monte carlo analysis of complex systems
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis, etc.
Experience analyzing data from 3rd party providers: Experience visualizing/presenting data for stakeholders using: Tableau, Periscope, Business Objects, D3, ggplot, GeoPandas etc.
Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, Gurobi, MySQL, etc.
Experience using cloud-based services to scale and persist tools and datasets: Redshift, S3, Spark, DigitalOcean, etc.
Experience plotting and analyzing geospatial mapping
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.
THIS IS WHERE YOU'LL WORK:

Department: Charging

Location: Palo Alto, CA

RIVIAN DESCRIPTION:

Rivian is on a mission to keep the world adventurous forever. This goes for the emissions-free Electric Adventure Vehicles we build, and the curious, courageous souls we seek to attract.

As a company, we constantly challenge what's possible, never simply accepting what has always been done. We reframe old problems, seek new solutions and operate comfortably in areas that are unknown. Our backgrounds are diverse, but our team shares a love of the outdoors and a desire to protect it for future generations.

We operate development centers in Plymouth, MI, Irvine CA and San Jose, CA, and Surrey, England, as well as a manufacturing facility in Normal, Illinois.

Rivian is an Equal Opportunity Employer and Prohibits Discrimination and Harassment of Any Kind: Rivian is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at Rivian are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. Rivian will not tolerate discrimination or harassment based on any of these characteristics. Rivian encourages applicants of all ages.",4.0,"Rivian
4.0","Palo Alto, CA","Plymouth, MI",1001 to 5000 employees,2009,Company - Private,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,-1
83,Data Scientist,$116K-$143K (Glassdoor Est.),"Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities - we're just getting started.In this role, your primary responsibility will be to partner with key stakeholders and lead the development of an analytics program to support and enable the continued growth critical to Facebook's Data Center organization. You will be responsible for creating end to end analytics programs, from data sourcing to surfacing insights and driving action, for various aspects of Facebook's global data center operations. You will also help translate data and identify efficiency opportunities. You will be expected to use data to provide meaningful recommendations and actionable strategies to key stakeholders, and develop best practices, including streamlining of data sources and related programmatic initiatives.
The ideal candidate will have a passion for working in white space and creating impact from the ground up in a fast-paced environment. Additionally, you will have a proven track record of thought leadership and impact in developing similar analytics and metrics-based programs. This position is part of the Infrastructure Data Center team and located in Menlo Park, CA.

Responsibilities:

Leverage data and business principles to create and drive large scale FB Data Center programs
Define and develop the program for metrics creation, data collection, modeling, and reporting the operational performance of Facebooks data centers
Work cross-functionally to define problem statements, collect data, build analytical models and make recommendations
Be a self-starter, motivated by a passion for developing the best possible solutions to problems
Identify and implement streamlined processes for data reporting and communication
Use analytical models to identify insights that are used to drive key decisions across the organization
Routinely communicate metrics, trends and other key indicators to leadership
Provide leadership and mentorship to other members of the team
Lead and support various ad hoc projects, as needed, in support of Facebooks Data Center strategy
Build and maintain data driven optimization models, experiments, forecasting algorithms and capacity constraint models
Leverage tools like R, Tableau, PHP, Python, Hadoop & SQL to drive efficient analytics
Mininum Qualifications:

Degree in an analytical field (e.g. Computer Science, Engineering, Mathematics, Statistics, Operations Research, Management Science)
3+ years of experience in a role with data analysis and metrics development
3+ years of hands-on experience analyzing and interpreting data, drawing conclusions, defining recommended actions, and reporting results across stakeholders
3+ years of SQL development experience writing queries
3+ years of hands-on project management experience
3+ years of experience with data visualization tools
3+ years of experience with packages such as R, Tableau, SPSS, SAS, STATA, etc.
2+ years of experience with scripting in Python or PHP
Experience leveraging data driven models to drive business decisions
Experience using data access tools and building visualizations using large datasets and multiple data sources
Experience thinking analytically
Experience communicating data to all organizational levels
Experienced with packages such as NumPy, SciPy, pandas, scikit-learn, dplyr, ggplot2
Knowledge of statistics and optimization techniques
Hands-on experience with medium to large datasets (i.e. data extraction, cleaning, analysis and presentation)
Preferred Qualifications:

Technical knowledge of data center operations
Facebook is proud to be an Equal Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law.

Facebook is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com.",4.4,"Facebook
4.4","Fremont, CA","Menlo Park, CA",10000+ employees,2004,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Google, Microsoft, Apple"
84,Customer Data Scientist,$116K-$143K (Glassdoor Est.),"Company Overview

H2O.ai is the open source leader in AI with a mission to democratize AI for everyone. H2O.ai is transforming the use of AI with software with its category-creating visionary open source machine learning platform, H2O. More than 18,000 companies use open-source H2O in mission-critical use cases for Finance, Insurance, Healthcare, Retail, Telco, Sales and Marketing. H2O Driverless AI uses ""AI to do AI"" in order to provide an easier, faster and cost-effective means of implementing data science. H2O.ai partners with leading technology companies such as NVIDIA, IBM, AWS, Intel, Microsoft Azure and Google Cloud Platform and is proud of its growing customer base which includes Capital One, Progressive Insurance, Comcast, Walgreens and MarketAxess. For more information and to learn more about how H2O.ai is driving an AI Transformation, visit www.h2o.ai.

Job Summary:
Can you code proficiently in at least one language used by data scientists and/or data engineers, and does it excite you to learn more?
Are you skilled at predictive modeling?
Do you view communication skills just as important as technical ones?
Can you listen to the needs of your peers and customers and adapt where need be?
Do you have a competitive drive to be the best you can be?
Can you finish what you start?
Can you own assignments given to you?
If the answer is ""yes"" to these questions, you potentially could be an excellent fit to join the team of customer engineering makers at H2O.ai. We deliver world-class solution experiences for our customers and drive revenue for our organization. Some of the technical projects you will work on include: training advanced machine learning models at scale in distributed environments, influencing next generation data science tools and data products, and pioneering ideas and products in new areas, such as machine learning interpretability, automatic machine learning, model management, deployment pipelines, and GPU computing.

Responsibilities and Duties:

As a Customer Data Scientist, you will be part of Customer Success team working closely with sales directors to:
Problem solve and assess technical problems, determine solutions, and work with internal engineering and customer teams to resolve them.
Demonstrate ML solutions with engaging storytelling and technical accuracy.
Architect, Design, and Deliver end to end machine learning workflows and systems from data ingestion to model deployment.
Provide best practices and guidance to customers on machine learning workflows and systems from data ingestion to model deployment.
Own account-related technical activities and relationships.
Translate business use cases and requirements into technical ones.
Communicate effectively to a diverse audience, including: engineers, business people, and executives. Audiences will be large and small, and interactions will be in-person and online.
Drive field feedback back into product development and be very hands-on for all technical activities.
Qualifications and Skills
Bachelor's degree in engineering, computer science, mathematics or a related field. Graduate degree is a plus.
2+ years experience with performing hands on Data Science and Machine Learning
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.
Visualization skills using R, Python or other languages and frameworks.
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
2+ years experience using statistical computer languages (R, Python, etc.) to manipulate data and draw insights from large data sets.
2+ year working with data in Hadoop and /or Spark ecosystem
Desirable: Maker mindset, coachable, and have an urge to learn/master new technologies
H2O.ai Perks!
Flexible work hours and time off.
H2O.ai is an equal opportunity employer. We welcome and encourage diversity in the workplace regardless of race, gender, sexual orientation, gender identity, disability or veteran status.

Powered by JazzHR",4.2,"h2o.ai
4.2","Mountain View, CA","Mountain View, CA",201 to 500 employees,2011,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
85,Data Scientist / ML Engineer,$116K-$143K (Glassdoor Est.),"We are looking for a Data Scientist to apply data mining techniques, perform statistical analysis, and build high quality prediction systems integrated with the Datatron platform.

Responsibilities & Duties:
Selecting features, building and optimizing machine learning models
Data mining using state-of-the-art methods
Predictive analysis on large datasets
Skills & Qualifications:
Experience with building non-trivial machine learning models
Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, etc.
Experience with open-source machine learning packages, such as Sci-kit Learn, Weka, etc.
Experience with at least one object-oriented, scripting language (Python, Java/Scala, Ruby, Perl)
Proficiency in using query languages such as SQL, Hive or Pig
Good applied statistics skills, such as distributions, statistical testing, regression, etc.
Good To Haves:
Degree in Computer Science or Data Science
Experience building deep learning models using open-source frameworks e.g. Tensorflow, Keras, Pytorch
Experience with data visualisation tools, such as Matplotlib, Plot.ly, D3.js, GGplot, etc.
Experience deploying machine learning models in production
Benefits:
Medical, Dental, and Vision
401k
PTO
Opportunities for growth
Lunch provided daily
Always stocked snack bar
Friday Happy Hours
Monthly Employee Outings
Free parking onsite
Clipper Card Benefits
Gym reimbursement
Referral bonus
Our commitment to diversity

We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",3.9,"Datatron Technologies
3.9","Los Altos, CA","San Francisco, CA",1 to 50 employees,2016,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
86,"Data Scientist, AL/ML Start-up in SF",$116K-$143K (Glassdoor Est.),"Sr. Data Scientist

As a Senior Data Scientist, you will take the lead on a product deliverable, from inception and prototyping through deployment with clients. You’ll need to be able to develop good intuitions about what analysis will be meaningful to clients, be able to understand the wide variety of algorithmic components you have to work with and how they can be put to best use, and know how to write robust code. You’ll be constantly learning, constantly teaching, and always be ready to engage in the careful details as well the big picture of what the data is revealing about the world.

What We Offer
Collaborative environment with abundant cross-team interactions and learning.
Opportunity to tackle previously unsolved problems in Natural Language Processing, Natural Language Generation, and other fields
Exposure to very interesting data (e.g. news, scientific publications, financial documents, communications and other long form content)
Products motivated directly by current clients with analysts in high-impact roles.
The satisfaction of taking products and new features through from their initial genesis to incorporation in a deployed product.
Rapidly growing company, with opportunities for growth into either further technical leadership or team management positions.
Fun, puzzle-loving office in the SF Financial District

What You Have
Strong programming skills, including in Python, with at least 3 years experience in a production engineering team.
Masters/Ph.D. in a quantitative field or at least 5 years building analytical/data driven products in an industry setting.
Skills in data exploration, visualization, and cleaning.
Experience applying machine learning algorithms to real data sets, preferably including text analysis and NLP.
Experience in using one or more of the following: NumPy, SciPy, Matplotlib, Scikit-Learn, NLTK, SpaCy, TensorFlow, Keras.
Experience taking ambiguous problem statements through to delivered products.
Experience interacting with end users/clients or strong interest in doing so.
Curiosity and enthusiasm, and a love for teaching and learning.

Bonus Points
Experience with information retrieval and search technologies (especially Elasticsearch).

Please send a copy of your resume to jerald.baker@motektech.com",3.1,"MoTek Technologies
3.1","San Francisco, CA","San Jose, CA",1 to 50 employees,2009,Company - Private,IT Services,Information Technology,₹100 to ₹500 million (INR),-1
