,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
110,Data Scientist 4,$125K-$156K (Glassdoor Est.),"About Lam….
Together we move the Atoms that move the World:

Imagine working on the front lines of innovation! As one of the semiconductor industry's leading suppliers of wafer fabrication equipment and services, our technology depends on finding and hiring the best and the brightest employees. We know that our dynamic, global team of exceptional employees is essential to our continued growth.

Lam Research - where successful people want to work:

We are a company comprised of people who work hard, deliver outstanding results and maintain a sense of humor during even the most challenging times. This is truly a rare opportunity. Lam Research is a market leader where our core values are not just words on the back of your badge. Given the criticality of this role to Lam Research's success, this philosophy starts with you.
Job Responsibilities
Designs, develops and programs methods, processes, and systems to consolidate and analyze unstructured, diverse Â“big dataÂ” sources to generate actionable insights and solutions for client services and product enhancement. Interacts with product and service teams to identify questions and issues for data analysis and experiments. Develops and codes software programs, algorithms and automated processes to cleanse, integrate and evaluate large datasets from multiple disparate sources. Identifies meaningful insights from large data and metadata sources; interprets and communicates insights and findings from analysis and experiments to product, service, and business managers.
Other Job Responsibilities
Minimum Qualification
Preferred Qualification
More About Us ….
Our work is everywhere you look – even if you can’t actually see it. Lam Research goes deeper than software or chips to the heart of the process that enables chip creation. So if you want to help power the components that empower everything, join us.

All qualified applicants will receive consideration for employment without regard to race, sex, color, religion, sexual orientation, gender identity, national origin, protected veteran status, or on the basis of disability.",3.8,"Lam Research
3.8","Fremont, CA","Fremont, CA",10000+ employees,1980,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,₹500+ billion (INR),"Applied Materials, Tokyo Electron, ASML"
111,"Search Data Scientist, Apple Media Products",$125K-$156K (Glassdoor Est.),"Posted: Apr 22, 2020
Role Number:
200167172
At Apple, new ideas have a way of becoming great products, services, and customer experiences very quickly. If you are a results-oriented, energetic individual who is not afraid of challenges, we’re looking for you. Apple is seeking an expert Data Scientist to join a team passionate about Data Science & Analytics for Apple Media Products (AMP) covering search and discovery across Apple Services. This role will involve working with Internet-scale search data across numerous product, undertaking in-depth quantitative analysis and building machine learning models to drive product and strategy. The team’s culture centers around rapid iteration with open feedback and debate along the way, plus strong collaboration with product, engineering, business, and marketing partners.
Key Qualifications
3+ years demonstrated ability in a Data Scientist or Data Analyst role, preferably from a role passionate about search and discovery. Proven experience in music, mobile apps, or video content is a plus.
Strong proficiency with SQL-based languages. Experience with large scale analytics technologies such as Hadoop and Spark preferred
Familiarity with Python or R and data visualization tools such as Tableau for full-stack data analysis, insight synthesis and presentation.
We seek experience using relevant statistical and machine learning methods for building predictive models and knowledge of A/B test experimentation design.
Proficiency with text mining and NLP methods.
Curious business attitude with an ability to condense complex concepts and analysis into clear and concise takeaways that drive action.
Excellent communication, social and presentation skills with meticulous attention to detail.
Strong time management skills with the ability to handle work to tight deadlines and the pressure of executive requests.
Description
Dive deep into large-scale data to uncover trends and identify key insights that will drive Apple Services product and design strategy. Craft how best to supervise, measure and understand product and business performance. Collaborate with business, marketing, finance and executive teams to generate regular presentations for C-level. Partner with other Apple organizations on data gathering, data governance, evangelizing key performance indicators and democratizing data. Your creative skills will be utilized daily.
Education & Experience
Minimum of a Bachelors degree in Computer Science, Statistics, Mathematics, Engineering, Economics or related field. Ideally, Masters or PhD in related field.",4.1,"Apple
4.1","Santa Clara, CA","Cupertino, CA",10000+ employees,1976,Company - Public,Computer Hardware & Software,Information Technology,₹500+ billion (INR),"Google, Microsoft, Samsung Electronics"
112,Senior Data Scientist (Customer Analytics),$125K-$156K (Glassdoor Est.),"Coupang  is one of the largest and fastest growing e-commerce platforms on the planet. We are on a mission to revolutionize everyday lives for our customers, employees and partners. We solve problems no one has solved before to create a world where people ask, ""How did we ever live without Coupang?""

Coupang is a global company with offices in Beijing, Los Angeles, Seattle, Seoul, Shanghai, and Silicon Valley.

Job Overview:
As our Data Scientist for Customer Analytics, you will be responsible for building statistical/machine learning and predictive models to enhance our knowledge about our customers and recommend growth strategy through actionable insights of customers and marketing campaigns. Customer Analytics team has a mission to power the growth of Coupang through data-driven insights. We are a team of creative problem solvers with a passion to deliver innovative business solutions. The team leverages big data to empower business decisions and deliver insights, metrics and tools in order to drive customer engagement, retention and business growth. As the growth engine within one of the largest and fastest growing e-commerce platforms on the planet, Coupang's growth analytics team offers countless ways for an ambitious data scientist to make an impact.

Key Responsibilities:
Work with a team of high-performing analytics, data science professionals, and cross-functional teams to identify business opportunities, optimize product performance or marketing efforts.
Analyze large-scale structured and unstructured data; develop deep-dive analyses and machine learning models to drive customer engagement and retention.
Design and develop core business metrics, create insightful automated dashboards and data visualization to track them and extract useful business insights.
Design and analyze experiments to test new product ideas or marketing strategies. Convert the results into actionable recommendations.
Craft compelling stories; make logical recommendations; drive informed actions.
Communicate findings to senior leaders and evangelize data-driven business decisions.
Qualifications:
Bachelor's degree in a quantitative field - Computer Science, Mathematics, Engineering or related fields;
3-5 years of work experience involving quantitative data analysis.
Database experience with advanced SQL or SQL-like skills (Hadoop-Hive); experience researching and manipulating complex and large data sets;
Working knowledge of data and statistical analysis (e.g. Cohort analysis, Campaign Analysis, A/B tests)
Experience with data visualization tools like Tableau
Ability to communicate information effectively to a variety of groups at different levels.
Willingness to dig-in and understand the data and to leverage creative thinking and problem-solving skills are absolute musts.
Self-starter who takes the initiative to get things done.
Outstanding team player with a customer-back mindset
Preferred:


Masters or PhD degree in a quantitative discipline: statistics, operations research, computer science, informatics, engineering, applied mathematics, economics, etc.
Experience with manipulating massive-scale clickstream data.
Experience with text mining.
Experience with Hadoop or other MapReduce paradigms, and associated languages such as Pig, Hive, etc.
Working knowledge of Unix and Unix-like systems and git.
Excellent communications skills, with the ability to synthesize, simplify and explain complex problems to different types of audience, including executives
Coupang is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex or gender (including pregnancy, gender identity, gender expression, sexual orientation, transgender status), national origin, age, disability, medical condition, HIV/AIDS or Hepatitis C status, marital status, military or veteran status, use of a trained dog guide or service animal, political activities, affiliations, citizenship, or any other characteristic or class protected by the laws or regulations in the locations where we operate.

If you need assistance and/or a reasonable accommodation in the application or recruiting process due to a disability, please contact us at usrecruiting@coupang.com.",3.2,"Coupang
3.2","Mountain View, CA","Seoul, South Korea",5001 to 10000 employees,2010,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
113,Senior Data Scientist - Product Experimentation and Analytics,$125K-$156K (Glassdoor Est.),"Netflix maintains a relentless focus on continually improving our product through analytics and experimentation. We are seeking a talented and passionate data scientist to help drive innovation on mobile, web, and television devices used by over 150 million members across the globe. This is a high-impact position where your analytical insights and interpretation of test results will have a direct impact on product decisions. Your experimental skills will enable our members to choose the interface that works best for them, rather than the one favored by the highest paid person in the meeting, or an advertiser.

This role will be on the Member UI Data Science and Engineering team, focussed on optimizing the product for our paying members. Data scientists on this team have worked on projects such as:",3.9,"Netflix, Inc.
3.9","Los Gatos, CA","Los Gatos, CA",1001 to 5000 employees,1997,Company - Public,Internet,Information Technology,₹500+ billion (INR),-1
114,"Senior Deep Learning Data Scientist, RAPIDS - AI",$125K-$156K (Glassdoor Est.),"Our RAPIDS team is looking for talent around the globe, in more than 50 offices worldwide or remote!

NVIDIA is searching in our Americas, Asia Pacific, and Europe locations for senior ML/DL data scientists with a proven Kaggle record and a strong background in applied math or machine learning to join our team and help demonstrate the effectiveness of RAPIDS and deep learning for tabular data problems in a range of competitions. As a part of our team, you can sit anywhere in the world (see the locations: https://www.nvidia.com/en-us/contact/ ) where we have offices and collaborate with your peers. The RAPIDS deep learning team develops algorithms to apply neural networks to tabular data, including ranking, recommendation and user prediction tasks, graph neural networks, and the combination of tabular with other modalities. You will collaborate with other expert scientists, as well as engineers who accelerate, scale and open-source algorithms, and demonstrate the effectiveness of deep learning in these problem domains.

What you'll be doing:
Competing and using RAPIDS on Kaggle and other major ML/DL competitions.
Sharing your findings and improvements through blogs, articles, and other posts
Developing libraries and algorithms that improve the RAPIDS ecosystem.
Developing and training new deep learning architectures for sparse, graph and tabular data problems in a variety of problem domains, while demonstrating that your algorithms perform better than traditional, non-DL based methods.
Accelerating tabular deep learning on the GPU with the help of NVIDIA’s engineering teams, providing feedback to help improve GPU performance.
Staying on top of the latest algorithms and model architectures.
Collaborating globally with DL & AI Researchers in leading universities and industrial research labs.
What we need to see:
Demonstrated prowess in ML in public competitions: Kaggle Grandmaster, or top rank at other worldwide competitions, etc
BS, MS, or PhD in Computer Science, Computer Engineering, Economics, Physics, Mathematics or related field or equivalent work experience
An ability to share and communicate your ideas clearly through blog posts, kernels, GitHub, etc.
10+ years of optimization, Machine Learning, or Computational statistics knowledge with several years of applicable competition, work or research experience.
Strong Python programming skills and an understanding of the Python deep learning ecosystem (PyTorch, Tensorflow, MXNet, etc) for training and ideally for production.
Previous experience in working with sparse and tabular data.
Track record of applied research excellence or significant product development.
Strong communication and interpersonal skills are required, along with the ability to work in a dynamic, product oriented, global team. Your history of mentoring junior engineers and interns is a plus.
GPU computing is the most productive and pervasive platform for deep learning and AI. It begins with the most advanced GPUs and the systems and software we build on top of them. We integrate and optimize every deep learning framework. We work with most major technology providers and support a broad range of Fortune 500 companies in their machine and deep learning needs.

With deep learning, we can teach AI to do almost anything. New internet services, like Google Assistant, have learned speech from sound and provide a more natural way to access information. Self-driving cars use deep learning to recognize the space the car inhabits, the lanes in which it drives, and the objects to avoid. In healthcare, neural networks trained with millions of medical images can find clues in MRIs that until now could only be found through invasive biopsies. In recommendation systems, we learn how to understand users' desires and serve them what they truly are looking for. These are just a few examples. AI will spur a wave of social progress unmatched since the industrial revolution.

NVIDIA is widely considered to be one of the technology world's most desirable employers. We have some of the most brilliant and talented people in the world working for us. Are you creative and autonomous? Do you love a challenge? If so, we want to hear from you.

NVIDIA is committed to fostering a diverse work environment and proud to be an equal opportunity employer. As we highly value diversity in our current and future employees, we do not discriminate (including in our hiring and promotion practices) on the basis of race, religion, color, national origin, gender, gender expression , sexual orientation, age, marital status, veteran status, disability status or any other characteristic protected by law.#deeplearning",4.6,"NVIDIA
4.6","Santa Clara, CA","Santa Clara, CA",10000+ employees,1993,Company - Public,Computer Hardware & Software,Information Technology,₹500+ billion (INR),-1
115,"Data Scientist, Distribution Strategy & Execution",$125K-$156K (Glassdoor Est.),"The Role:

At Tesla, we move at warp speed and warehousing, distribution and logistics is at the forefront of the evolution of Tesla's supply chain as we embark on transformational change in the coming months. We have an ambitious vision and a complex portfolio of programs that enable Tesla's future.

As a Data Scientist on the Distribution Strategy & Execution team, you will be responsible for architecting and prescribing evolutionary roadmap for Tesla's global network for Distribution Centers for Service Parts Supply Chain. You will have full ownership over end-to-end process from identification of opportunities and bottlenecks in the supply chain to delivery of solutions. You'll drive projects across multiple geographies - NAMR, EMEA, and APAC - and touch multiple domains - distribution, transportation, financial, and inventory management. We are looking for a leader who is goal-oriented, results driven, and data-centric.

Responsibilities:
Architect, validate and maintain models and systems to elevate Tesla's distribution and logistics business capabilities that include greenfield/brownfield analysis for consolidation, cross-dock and distribution nodes, network design, design of last mile logistics, optimization of end-to-end flow of parts, inventory optimization etc.
Leverage a deep understanding of principles and applications of optimization and simulation to identify and quantify new business models and opportunities.
Provide thought leadership in analytics, modeling and drive to promote team's capability and output. Mentor team members and collaborate internally and externally to solve business problems.
Translate quantitative research and analysis into actionable insights, prepare visualizations and present findings with influential storytelling.
Develop and program manage implementation of solutions and business processes that are optimized for speed, accuracy, cost efficiency, capacity and flexibility.
Develop decision support systems, tools, and models that are scalable and reproducible to assist in strategizing growth and decision making for Tesla supply chain capabilities.
Simulate and conduct sensitivity analysis to stress test existing network and future models to identify operational bottlenecks and risks.
Formulate and analyze what-if scenarios, design and evaluate experiments, alternate and conceptual models.
Champion the use of Operations Research and Data Science concepts, techniques, and best practices.
Requirements:
Master's degree or PhD in Operations Research, Industrial Engineering, Systems Engineering, Applied Math in Logistics, Supply Chain Management or equivalent.
2+ years of experience in supply chain operations, logistics, or manufacturing.
Programming skills with at least one object oriented language (e.g. Java) and one scripting language (e.g. Python)
Experience with statistical software (R), database languages (SQL), and predictive modeling/ ML tools (Scikit Learn, R)
Working knowledge of optimization tools (Gurobi, Cplex, or Xpress)
Experience working with advanced planning systems and tools like Llamasoft, AnyLogistix, i2/JDA, Oracle ASCP, SAP APO etc.
Proficient in concepts of Operations Research and Data Science like mathematical programming (LP, Non-LP, MILP), Queuing Theory, Simulation, and ML etc.
Knowledgeable in modeling heuristics, best practices and effective solutions from within the industry or derived from other industries.
Strong ability to display craft skill in addition to technical skill to transform complex business problems into a simple structured models and stories.
Ability to thrive in a fast-moving and constantly evolving high growth environment.
Comfortable in an environment with unstructured, incomplete and ambiguous data.",3.4,"Tesla Motors
3.4","Fremont, CA","Palo Alto, CA",10000+ employees,2003,Company - Public,Transportation Equipment Manufacturing,Manufacturing,₹100 to ₹500 billion (INR),"Audi, BMW, Mercedes-Benz International"
116,Data Scientist,$125K-$156K (Glassdoor Est.),"Position: Data Science Engineer

Location: Sunnyvale, CA

Duration: 6+ Months

Qualification:

5+ years of data engineering experience
Previous experience in data engineering
Familiar with more modern data engineering pipelines and how they all fit together. Experience with integration of data from multiple data sources
Able to articulate needs on both sides easily.Can talk with back-end and data science people both with ease. Data Engineer will work directly with the back-end engineering team.
Proficiency with REST APIs, MongoDB, Postgres, and querying.
Proficiency with both relational and non-relational databases and how to combine them
Proficiency with distributed computing engines, frameworks like Hadoop v2,
Experience with building stream-processing systems,
Ability to manage Hadoop/ cluster or other ingestion tools, with all included services
Previous Experience with various messaging systems, such as Kafka or Amazon Kinesis( for example)
Coding Experience with any of the programming languages - Python, Java, Scala
Excellent communication skills
Willingness to document work in a wiki and track work through an issue tracking system

Thanks and Regards,
Akshay Kumar
IT Recruiter
Mobile Programming LLC

Direct: (312) 872 9976
Email: akshay.kumar@mobileprogramming.com",3.1,"Mobile Programming
3.1","Sunnyvale, CA","New York, NY",501 to 1000 employees,2000,Company - Private,Computer Hardware & Software,Information Technology,₹100 to ₹500 million (INR),-1
117,Metrics Data Scientist (Maps),$125K-$156K (Glassdoor Est.),"Posted: Mar 27, 2020
Weekly Hours: 40
Role Number:
200132367
Apple Maps Evaluation team is looking for an experienced data scientist to join our Metrics Engineering Data Insights team. Our team supports Apple Maps wide metrics that provide a holistic view of Apple Maps product quality. Our work spans the entire data ecosystem: metrics design, instrumentation, data set design, data quality checks, batch and real time applications, and reporting. We partner with Data Infrastructure, Maps Client, and Engineering teams to ensure that we report metrics that are based on the highest quality data.
Key Qualifications
You've had 4+ years doing quantitative data analysis; experience crafting data collection and/or data pipelines is a plus.
4+ years SQL or Hive experience.
4+ years of experience in Python, R or other scripting languages.
Experience in designing analytic solutions to open-ended problems.
Experience in building relationships across teams, communicating technical content and analytical insights to teams from various discipline.
Description
The Metrics Data Science team is responsible for data instrumentation and metrics design. You will monitor data quality, and serves as champions of data privacy within Apple Maps. A successful Metrics Data Scientist is self-driven and passionate about “figuring things out”. You're comfortable communicating findings to peers, partners, and Maps leadership. You love to dive deep into data, understand data quality measures. Your discovery of patterns and insights drive product implementation changes. You can advocate for the partner teams who make product decisions based on our metrics.

You'll work in a cross-functional setting to generate the best possible metrics for our partner teams. You'll develop analysis around product metrics data and ensure the data meets high quality standards. You will work closely with Maps Client Engineers, Privacy Engineering, and Data Platform teams to find opportunities for improving data collection. You'll build relationships across the Maps data ecosystem to understand end-to-end processes and how Maps information moves from device to data repositories and dashboards. You will have the opportunity to very quickly make great contributions to the Apple Maps product.
Education & Experience
Bachelors degree and 4+ years of work experience, or M.S or Ph.D. with 2 or more years professional experience.",4.1,"Apple
4.1","Santa Clara, CA","Cupertino, CA",10000+ employees,1976,Company - Public,Computer Hardware & Software,Information Technology,₹500+ billion (INR),"Google, Microsoft, Samsung Electronics"
118,"Data Scientist, Instagram - Well-being Safety & Support",$125K-$156K (Glassdoor Est.),"Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities - we're just getting started.The Instagram Well-being organization is working on ensuring that Instagram is a positive force in peoples life, the most important job we have over the next few years at Instagram. We want to make sure that people feel safe and supported when connecting with the people and things they love, and that people feel the freedom to express themselves on the platform. A core part of delivering on that, is making sure that people are safe from harm when they use Instagram, feel supported by Instagram when they need it, and are enabled to support each other and their communities. This includes ensuring that people are not exposed to harmful content or accounts, their interactions on the platform are safe, their accounts and data are secure and that civic expression on Instagram is authentic and safe from foreign interference. To do this, we build large-scale complex systems, state-of-the-art Machine Learning, and operate an infrastructure to enable detection, classification, and remediation of content, behaviors, and bad actors that contribute to bad experiences for our community. At the heart of the Instagram Well-being organization is the data science team whose empirical studies and rigorous analyses shape the direction of Well-being product development. Were looking for a Data Scientist to support the Well-being Organizations Safety, Support and Foundation Pillars. You will enjoy working with one of the richest data sets in the world, cutting edge technology, and the ability to see your insights turned into real products on a regular basis. You are scrappy, focused on results, a self-starter, and have demonstrated success in using analytics to drive the understanding, progression, and user engagement of a product.

Responsibilities:

Drive strategic org-wide data science initiatives and serve as tech lead on critical data science projects within the Well-beings Safety, Support, and Foundation Pillars.
Be a strategic partner for Well-being in identifying high impact analytical problems and find innovative ways to tackle these problems via data analysis, experimentation, and statistical modeling.
Evolve our measurement strategy by identifying novel metrics and measurement approaches to guide product strategy, goaling and experiments.
Provide technical and product mentorship to the members of Well-being data science to ensure continual upleveling of our expertise.
Drive or partner to execute on high priority learning and measurement initiatives for Well-Being, Instagram, and Facebook.
Establish strong trusted relationships with the data science and product communities of Instagram and Facebook.
Mininum Qualifications:

Experience in product management with proven quantitative expertise and your work experience and accomplishments reflect this.
Experience leading and executing cross-functional data science projects with measurable organizational and product impact.
Demonstrate a track record of judgement in balancing practical business needs and scientific rigor.
5+ years of hands-on data science experience in the consumer media or consumer product, including at least 2 years serving in a lead capacity.
Expert knowledge of SQL, Python, R.
Proven communication skills and the experience connecting with and influencing a broad spectrum of audiences.
Practical, hands-on experience with a wide variety of causal inference and statistical modeling methods.
Experience in field experiments, experimental design, missing data, survey sampling, and/or panel data.
Experience in Observational causal inference or quasi-experimental methods.
Experience in statistical modeling as related to survival modeling for lifetime value and threat detection.
Advanced education degree in Biostatistics, Experimental Psychology, Measurement and Evaluation, Political Science, Econometrics or a similar quantitative field.
Preferred Qualifications:

Knowledge of user and data privacy.
Facebook is proud to be an Equal Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law.

Facebook is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com.",4.4,"Facebook
4.4","Menlo Park, CA","Menlo Park, CA",10000+ employees,2004,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Google, Microsoft, Apple"
119,Senior Data Scientist - TikTok Ads,$125K-$156K (Glassdoor Est.),"Senior Data Scientist - TikTok Ads
Mountain ViewProductExperienced
Responsibilities
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Mumbai, Singapore, Jakarta, Seoul, and Tokyo.

The mission of TikTok Ads Platform is to connect global advertisers and users, advertisers of any industry and experience level are able to get suitable marketing solutions, then easily create, manage and optimize ads. The vision is to build an easy-to-understand, easy-to-use and powerful Ads Platform.

Responsibilities:
Work with large, complex data sets. Solve difficult, non-routine analysis problems, applying advanced analytical methods as needed. Conduct analysis that includes data gathering and requirements specification, processing, analysis, ongoing deliverables, and presentations.
Build and prototype analysis pipelines iteratively to provide insights at scale.
Develop comprehensive knowledge of TikTok data structures and metrics, advocating for changes where needed for product development.
Interact cross-functionally, making business recommendations (e.g., cost-benefit, forecasting, experiment analysis) with effective presentations of findings at multiple levels of stakeholders through visual displays of quantitative information.
Research and develop analysis, forecasting, and optimization methods to improve the quality of TikTok ads products.
Qualifications
1. Master's degree in a quantitative discipline (e.g., Statistics, Operations Research, 2. Economics, Computer Science, Mathematics, Physics) or equivalent practical experience.
3+ years of relevant work experience, including expertise with statistical data analysis such as linear models, multivariate analysis, stochastic models, sampling methods.
Experience with statistical software (e.g. R, Python, MATLAB) and database languages (e.g. SQL)
Demonstrated leadership and self-direction. Willingness to both teach others and learn new techniques.
Demonstrated skills in selecting the right statistical tools given a data analysis problem. Effective written and verbal communication skills.
Apply
Share to",4.1,"TikTok
4.1","Mountain View, CA","Los Angeles, CA",1001 to 5000 employees,2016,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
120,DATA Scientist,$111K-$153K (Glassdoor Est.),"DATA Scientist

Share

Job ID: FA-0100-177

Open Since: 2018-04-26

City: Bay Area
State: California
Country: United States of America

Job Description:
We are looking for an individual professional as Data Scientist with 10+ years of experience.
Good experience in Python programming language.
Hands-on experience in MS SQL server, SQL Analyzer.
·Familiar with F5 ADC products, LTM, GTM and EM.
Good knowledge on AKAMAI Cloud Delivery platform.
Good understanding on Cisco wireless security. Performed daily function of Cisco equipment lifecycle: receiving, part identification, testing, RMA, upgrade, configure, storage, and deployment.
Good knowledge on Active Directory (AD), (DHCP) domain controller. Provide assistance in acquisition and integration for DHCP services.
Experienced in maintaining Spotlight tool for monitoring and troubleshooting issues and alarms raised.
Experience in SQL Server performance monitoring, through FOG light/SQL DTA.
Should have worked on Linux, windows.
·Able to understand various data structures and common methods in data transformation.

Minimum Experience: 10 Yrs

Roles & Responsibilities:
Should be able to manipulate, clean & process data using Excel, Access and SQL.
Extensive in data mining and statistical analysis.
Involved in Collecting, collating and carrying out complex data analysis in support of management & customer requests. Also involved in reporting statistics and question Identification.
Optimizing the correlation of disparate data sets to meet the needs of the business.
Excellent interpersonal, analytical and communication skills.
Education:

Bachelors",4.5,"Frontend Arts
4.5","San Jose, CA","Irving, TX",1 to 50 employees,2013,Company - Private,Enterprise Software & Network Solutions,Information Technology,₹100 to ₹500 million (INR),-1
121,"Data Scientist, AR/VR Social Experiences - Experimentation",$111K-$153K (Glassdoor Est.),"Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities - we're just getting started.Facebooks AR/VR Experiences team is exploring the potential of virtual and augmented reality to bring people together in new ways. We are designing technologies that help people to create, share meaningful moments, and build communities using the unique qualities of these immersive new mediums. We aim to develop experiences that put people first, defining a future where virtual reality enables us to connect with the people and content we care about like never before.We are looking for a Data Scientist to focus on Experimentation for AR/VR Social Experiences. The ideal candidate is an experienced Data Scientist with strong statistical skills, rich experiences in experimentation and causal inference, and knows how to bring focus and clarity to complicated problems in a 0->1 space.

Responsibilities:

Lead the development of causal inference systems, including experimentation methodologies and best practices for AR/VR Social Experiences
Leverage existing infrastructure at Facebook, partner with Engineering and cross-functional stakeholders to launch solutions
Provide insights from experiment results, and drive scalable solutions
Apply statistical techniques to understand groups of users, their engagement with the platform, and the performance of the platform itself
Connecting the dots across teams to identify and interpret large scale trends and patterns to help drive strategy and roadmapping
Use technologies and methods such as Hive, Python, R, SQL to create deep scalable and repeatable insights that will empower the team while informing roadmap and team priorities
Provide mentorship and guidance to Data Scientists, Engineers and other partners on Experimentation
Effectively communicate results and insights to the product team and company
Foster the ""measure"" culture in ship->measure->iterate
Mininum Qualifications:

Advanced degree in a quantitative discipline (e.g., statistics, applied mathematics, physics, economics) or equivalent experience
5+ years experience doing quantitative analysis or statistical modeling
Experience in experimentation and causal inference
Experience in SQL
Development experience in any scripting language (Python, R, etc.)
Proven experience influencing cross-functional partners and work across teams to drive product strategy
Critical thinking experience
Preferred Qualifications:

Experience in gaming, virtual reality, or augmented reality
Facebook is proud to be an Equal Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law.

Facebook is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com.",4.4,"Facebook
4.4","Menlo Park, CA","Menlo Park, CA",10000+ employees,2004,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Google, Microsoft, Apple"
122,"Data Scientist, Apple Pay Analytics",$111K-$153K (Glassdoor Est.),"Posted: Feb 28, 2020
Role Number:
200155433
We are looking for a hardworking and results-oriented individual to join our team and develop insights that drive the future of Apple Pay. You are skilled analytically, with a deep understanding of the businesses you support. You will be a thought partner to the business, understand their goals and then use your data science skills and tools to surface actionable insights that support your partners key KPI’s. You will collaborate with partners across product, design, engineering, and business teams to help turn your recommendations into action. It’s about getting things done iteratively and rapidly, with open feedback and debate along the way; we believe analytics is a team sport, but we strive for independent decision-making and taking calculated risks.
Key Qualifications
5+ years of recent experience in a data science or data analyst role.
Experience measuring UX impact, customer engagement and planning and analyzing AB experiments. A real passion for improving the customer experience through refining the product.
We seek a strong business attitude, possessing the ability to condense complex analysis and technical concepts into clear and concise takeaways for business leaders.
Excellent presentation, communication and social skills, with strong attention to detail.
Demonstrated ability to deal with ambiguity and balance between multiple priorities to lead high quality work to tight deadlines!
Well-versed with SQL. Experience with big data technologies such as Hadoop and Spark preferred.
Familiarity with Python or R and data visualization tools such as Tableau for full-stack data analysis, insight synthesis and presentation.
Ability to comprehensively understand data elements, sources and relationships in business and technical terms.
Strong familiarity with multiple platforms, tools, methodologies in data analysis and insight synthesis.
Well versed working with predictive and causal problems
Prior experience working with financial products desirable
Description
You will play a key role improving the Apple Pay product experience. As a member of the analytics team, you will support a product function. You will partner with business owners, understand goals, craft critical metrics and measure ongoing performance. You will use your analytics expertise to uncover new opportunities as well as tune existing features. Your Day to Day Activities will Include:

Deep dives in large-scale data to identify key insights that inform product improvements and business strategy.

Supervised and unsupervised learning.

A/B testing and causal modeling.

Define how best to measure and monitor Apple Pay products and features.

Engage with business, engineering, product management teams as a thought partner.

Build and maintain positive relationships with key partners across the company to optimally deliver actionable insights.

Partner with other Apple organizations on data gathering, data governance, democratizing data with reporting tools and evangelizing critical metrics.
Education & Experience
Master’s degree in Economics, Statistics, Computer Science, Mathematics or relevant field.",4.1,"Apple
4.1","Santa Clara, CA","Cupertino, CA",10000+ employees,1976,Company - Public,Computer Hardware & Software,Information Technology,₹500+ billion (INR),"Google, Microsoft, Samsung Electronics"
