,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
23,Data Scientist,$212K-$332K (Glassdoor Est.),"Job TITLE: Data Scientist

Location: Santa Clara, CA

Term: Full Time

Skill: We are looking for a Data Scientist who has passion for data and can help us make smarter decisions to deliver even better products by discovering hidden information in vast amount of data. Primary focus will be on improving customer business outcomes through optimization and applying data-mining techniques, doing statistical analysis and building high quality prediction systems. Strong verbal and written communication, thoroughness and self-check personality are critical for success in this role.

• Build statistical & predictive analytics models that can be translated into various product strategy and marketing decisions
• Deep dive into data, understand hidden patterns and trends, build prediction models.
• Perform data analysis, gap analysis and drive to enhance data collection procedures by coordinating with the product team
• Coordinate with the infrastructure team for prediction model integration and to establish feedback loops thru machine learning and recalibration.
• Perform various analyses: sentimental analysis, market bucket analysis, cohort analysis, churns analysis.
• Build & monitor visually appealing real-time dashboards, as well as, develop Splunk queries & Splunk custom inputs.
• Drive for success across teams and customers
• Maintain and manage SLA
• Analyze individual issues in the context of overall platform to proactively identify larger problems
• Documentation of issues, resolutions and processes
• Contribute in data engineering efforts
• Coordinate and collaborate with development team to remain current on code and technology

Experience: • 4+ years of strong experience in Predictive Analysis, Machine Learning & Statistical Modeling using languages like Python, R, Ruby
• 5+ years of strong SQL and RDBMS experience
• 2+ years of strong experience of programming in languages like Python, C++, Java, Ruby
• 2+ years of experience working with AWS including services like RDS, Redshift, DynamoDB, Postgress, data pipeline
• 2+ years of experience in data visualization such as D3.js etc.
• 1+ years of experience working with cloud and web technologies including XML, JSON, HTML5, Web frameworks (Django, Flask), Elastic Search
• Experience with Splunk
• Experience with data analysis
• Desire and ability to learn new technologies
• Good applied statistics skills, such as distributions, statistical testing, regression, etc.
• Strong written and verbal communications skills
• Experience working with off-shore teams
• Passion of data and data driven decisions

Education: BIG PLUS:

• Experience with map-reduce paradigm with hadoop-hive environment
• Experience with NoSQL databases, MongoDB, Cassandra, HBase, Redis, Unstructured data
• Any type of contribution to open source community
• Experience with reporting tools Tableau, Pentaho BI
• Experience with ETL and Data-Warehouse",4.0,"Flexton
4.0","Santa Clara, CA","San Jose, CA",51 to 200 employees,2007,Company - Private,IT Services,Information Technology,₹1 to ₹5 billion (INR),-1
24,Data Scientist,$212K-$332K (Glassdoor Est.),"What you'll need:

Education
Master's/PhD (preferred) or Bachelor's (required) in CS/ML/AI or relevant computational/engineering discipline

Machine Learning/Data Science:
Solid theoretical understanding of ML fundamentals: linear algebra, probability, statistics (as relevant to ML), optimization
Knowledge of different ML techniques and when/how to use them: classification, regression, clustering, outlier detection, dimensionality reduction, etc.
Comfortable manipulating and analyzing complex, high-volume, high-dimensionality data from varying, heterogeneous sources
Experience with messy real-world data -- handling missing/incomplete/inaccurate data
Proficient in the Python ML ecosystem: NumPy, Pandas, SciPy, Scikit-Learn
Strong understanding of relational databases like PostgreSQL is a plus

Programming experience:
At least 2+ years of experience writing production-quality Python code
Version control: Git, GitHub/Bitbucket
Experience delivering large-scale deployable projects

Great to have
We deal with large volumes of geospatial data, so experience working with geospatial data at scale is a big plus
Knowledge of Python (Shapely, GeoPandas, Fiona, CartoPy, etc) and/or database (PostGIS) geometry/geospatial tools
Domain experience in building models for location-based services, transportation, scheduling, vehicle routing",2.3,"Miles
2.3","Redwood City, CA","Redwood City, CA",1 to 50 employees,2016,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
25,Charging Data Scientist,$212K-$332K (Glassdoor Est.),"We are looking for a Data Scientist who will support our charging and energy storage teams through driving business planning, operational and product development decisions with predictive insights derived from the analysis of a wide range of high volume, high velocity, structured and unstructured data. The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. In addition, the ideal candidate will have experience in the integration of a wide range of unrelated primary data sources that require extensive cleaning and down selection to generate actionable insights

They must have a proven ability to ingest business needs and drive business results with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.

THIS IS WHAT YOU'LL DO:
Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies.
Assess the effectiveness and accuracy of new data sources and data gathering techniques.
Develop custom data models and algorithms to apply to data sets.
Use predictive modeling to increase and optimize customer experiences, revenue generation, cost reductions and other business outcomes.
Use predictive modeling to optimize business outcomes, in particular predicting equipment failures and prescribing maintenance interventions.
Coordinate with different functional teams to implement models and monitor outcomes.
Build reliable, fast, and dynamic data tools, pipelines, and web services
Contextualize data into clear reporting dashboards for various stakeholder groups.
Develop visualization tools for geospatial and temporal datasets
Develop monitoring KPI's for tracking network performance
Maturing experimental data analysis projects into persistent, cloud (AWS, Azure, G-Cloud) hosted business intelligence tools
Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions.
THIS IS WHAT YOU'LL NEED:
5-7 Years of experience manipulating data sets and building statistical models
Bachelor's, Master's Or PhD In Statistics, Mathematics, Computer Science or another quantitative field
Strong problem solving skills with an emphasis on product development.
Excellent written and verbal communication skills for coordinating across teams.
A drive to learn and master new technologies and techniques.
Experience working with and creating data architectures.
Coding knowledge and experience with several languages: C++, Python, Java, JavaScript, etc.
Experience using statistical computer languages (R, SQL, etc.) to query databases, manipulate data, and draw insights from large data sets.
Familiarity with stochastic flow methods and modelling
Familiarity with monte carlo analysis of complex systems
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis, etc.
Experience analyzing data from 3rd party providers: Experience visualizing/presenting data for stakeholders using: Tableau, Periscope, Business Objects, D3, ggplot, GeoPandas etc.
Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, Gurobi, MySQL, etc.
Experience using cloud-based services to scale and persist tools and datasets: Redshift, S3, Spark, DigitalOcean, etc.
Experience plotting and analyzing geospatial mapping
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.
THIS IS WHERE YOU'LL WORK:

Department: Charging

Location: Palo Alto, CA

RIVIAN DESCRIPTION:

Rivian is on a mission to keep the world adventurous forever. This goes for the emissions-free Electric Adventure Vehicles we build, and the curious, courageous souls we seek to attract.

As a company, we constantly challenge what's possible, never simply accepting what has always been done. We reframe old problems, seek new solutions and operate comfortably in areas that are unknown. Our backgrounds are diverse, but our team shares a love of the outdoors and a desire to protect it for future generations.

We operate development centers in Plymouth, MI, Irvine CA and San Jose, CA, and Surrey, England, as well as a manufacturing facility in Normal, Illinois.

Rivian is an Equal Opportunity Employer and Prohibits Discrimination and Harassment of Any Kind: Rivian is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at Rivian are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. Rivian will not tolerate discrimination or harassment based on any of these characteristics. Rivian encourages applicants of all ages.",4.0,"Rivian
4.0","Palo Alto, CA","Plymouth, MI",1001 to 5000 employees,2009,Company - Private,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,-1
26,Data Scientist - Machine Learning,$212K-$332K (Glassdoor Est.),"Team Introduction

The International Business Technology Team is responsible for expanding DiDi's global footprint and establishing DiDi's global presence. This effort will leverage existing application and service infrastructure to build DiDi's overseas products. Our team will be the vanguard of DiDi's international expansion initiative. Here you will work to elevate the experiences of our global customers, improve DiDi's operational and marketplace efficiency and build the products that will continue to change the global transportation landscape.

Responsibilities
Work on machine learning problems in the following domains (but not limited to): recommendation systems, ranking, information retrieval, and personalization.
Build models and algorithms. The work needs to be end-to-end, starting from idea brainstorming and data exploration, and ending with implementing the code in production.
Perform data analysis, experiment design and post-experiment evaluation.
Closely collaborate with engineers in the US, product managers and data analysts in China HQ, and local operation teams in international cities (e.g. Latin America, Australia).
The goal is to improve key business metrics in our international business and make direct business impacts.
Qualifications
M.S. degree (Ph.D. is a plus) in Computer Science, Engineering, Math, or a similar quantitative field.
2+ years of industry experience in machine learning, data mining and/or information retrieval. Strong fresh PhD with research focus in these fields will also be considered.
Familiarity with models and algorithms related to recommendation systems, ranking, and information retrieval.
Strong modeling/algorithmic skill set, hands-on mastery of data manipulation and experience with data analytics tools (SQL, Python, Hadoop, Hive, Spark, etc.).
Solid programming skills. Familiarity with algorithms and data structures.
Strong verbal and written communication skills.
Be able to display leadership qualities and enthusiasm to engage new problems in the algorithm and modeling domains as we continue to push our technology forward.
Can work in a fast-paced environment.
Preferred Qualifications
Experience working in a product and/or business-driven environment.
Software development experience in a production environment is a plus.
Knowledge of the latest ML techniques like deep learning and reinforcement learning is a plus.
Experience in machine learning systems is a plus.
Note: Some international travel might be needed (preferred, not required).",-1,DiDi Labs,"Mountain View, CA","Mountain View, CA",Unknown,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1
27,Actuarial Data Scientist,$212K-$332K (Glassdoor Est.),"THIS IS WHAT YOU’LL DO:
•Use knowledge of signal processing, sensor physics, sensor fusion and contextual data to retrieve relevant information for business insight analysis and modeling.
•Use machine learning algorithms / deep learning / AI techniques to model driving behaviors and vehicle kinematics to solve business problems and deliver scalable solutions.
•Collaborate and communicate the work across Rivian teams.
•Keep abreast of recent and upcoming research (white papers, conferences/ webinars), leveraging best practices and new ideas, and testing possibilities within existing products.

THIS IS WHAT YOU’LL NEED:
•Master or Ph.D degree in Data Science, Actuarial Science, Statistics, Mathematics or Physics
•Breadth and depth in machine learning algorithms/AI and best practices
•Minimum of 5 years of hands-on experience in building Machine Learning solutions to solve real-world problems with scalability. We specialize in time series data modeling - so experience in this area is preferred
• Knowledge of software development process, and ability to code in scripting languages for data manipulation, e.g., Python, Pandas, NumPy, scikit-learn and SQL
•Knowledge of Big Data infrastructure, e.g. Hadoop, Spark, and deep learning frameworks required e.g. TensorFlow, Keras, Torch, or Caffe
• A team player mentality with the ability to communicate and present scientific work to various teams like product and business owners

THIS IS WHERE YOU’LL WORK:
Department: Strategy
Location: San Jose, CA

RIVIAN DESCRIPTION:
We Are Rivian
Rivian is building a new kind of car company. Starting from a clean sheet has allowed us to learn from and leverage what’s been done in the past while giving us the freedom to reimagine mobility from the ground up. Our vehicles and technology are designed and engineered to challenge what’s possible and to inspire people to explore the world in new ways.

We believe in the power of adventure. While a vehicle can’t make someone adventurous, it can nurture that fundamental desire in each of us to go places we’ve never been and do things we’ve never done — thoughtfully and sustainably. Science and invention depend on our innate curiosity and desire to explore the unknown.

Our development centers are located in Plymouth, MI, San Jose, CA, Irvine, CA and Surrey, England. In addition to these four locations, we have a modern manufacturing facility in Normal, IL and will begin production of our R1T and R1S in 2020.
The Adventure Is Just Beginning
Doing something different is never easy. It requires courage, optimism and grit. Core to delivering on our vision is building a team of curious individuals, determined to make a positive impact on the world. This means challenging ourselves, stretching beyond the bounds of conventional thinking, reframing old problems, seeking new solutions and operating comfortably in a space of uncertainty.

Our team has a diverse set of backgrounds— but at heart, we are adventurers on a mission to move the world in a new direction. We’re currently looking for thinkers and doers with a strong sense of adventure to join us on this journey.
Rivian is an Equal Opportunity Employer and Prohibits Discrimination and Harassment of Any Kind: Rivian is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at Rivian are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. Rivian will not tolerate discrimination or harassment based on any of these characteristics. Rivian encourages applicants of all ages.",4.0,"Rivian
4.0","San Jose, CA","Plymouth, MI",1001 to 5000 employees,2009,Company - Private,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,-1
28,Data Scientist,$212K-$332K (Glassdoor Est.),"Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPal's 305 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies.
*Specific responsibilities include:**
+ Provide analytical insights by analyzing various types of data, including mining our customer data, review of relevant cases/samples, and incorporation of feedback from teammates.

+ Work closely with business partners and stakeholders to determine how to design analysis, testing, and measurement approaches that will significantly improve our ability to understand and address emerging business issues.

+ Produce intelligent, scalable, and automated solutions by leveraging Data Science skills.

+ Work closely with Technology teams on development of new capabilities to define requirements and priorities based on data analysis and business knowledge.

+ Developing expertise in specific areas by leading analytical projects independently, while setting goals, providing benefit estimations, defining workflows, and coordinating timelines in advance.

+ Providing updates to leadership, peers and other stakeholders that will simplify and clarify complex concepts and the results of analyses effectively with emphasis on the actionable outcomes and impact to business.
*Qualifications**
+ Master's degree in Statistics, Analytics, or Data Science

+ 3-8 years of professional experience in solving problems using data-driven approach

+ High proficiency in SQL. Experience with Python, R, Unix, Hadoop.

+ Machine Learning experience a plus

+ Strong organizational skills and excellent follow-through

+ Outstanding written, verbal and interpersonal communication skills

+ High emotional intelligence, a can-do mentality and a creative approach to problem solving

+ Experience with working in a technology environment

We're a purpose-driven company whose beliefs are the foundation for how we conduct business every day. We hold ourselves to our One Team Behaviors which demand that we hold the highest ethical standards, to empower an open and diverse workplace, and strive to treat everyone who is touched by our business with dignity and respect. Our employees challenge the status quo, ask questions, and find solutions. We want to break down barriers to financial empowerment. Join us as we change the way the world defines financial freedom.PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities. If you are unable to submit an application because of incompatible assistive technology or a disability, please contact us at paypalglobaltalentacquisition@paypal.com.",3.8,"PayPal
3.8","San Jose, CA","San Jose, CA",10000+ employees,1998,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Square, Amazon, Apple"
29,"Data Scientist, Customer Analytics",$212K-$332K (Glassdoor Est.),"Atlassian is continuing to hire for all open roles with all interviewing and on-boarding done virtually due to COVID-19. Everyone new to the team, along with our current staff, will temporarily work from home until it is safe to return to our offices.

Does the challenge of scaling a fast-growing company by empowering it with data, reporting and analytical insight excite you? Using your business instincts, analytics mastery and creativity, you will support a market-leading product, from analysis through to action. If you love finding patterns amidst chaos, making quick decisions, and aren’t afraid of being wrong, this could be a great fit!

You have a proven track record of delivering analyses leading to product insights. You develop strong and trusted relationships with product executives and use your communication skills to change the way your partners approach problems, and influence product roadmaps. You are passionate driving your learning and growth in a dynamic, fast-paced environment.
On the first day, we'll expect you to have
3+ years of experience in analytics or closely related fields
Expertise in SQL and proficiency in another data programming language (Python, R, etc.)
Proficiency in at least one analytics & visualization tool such as Tableau, Looker etc.
A strong intuition for crafting raw data and analysis into well-written and persuasive content
Great communication to share analyses and recommendations to non-technical audiences
Undergraduate in a technical subject from a top school
Its great, but not required, if you have
Experience in both enterprise (or B2B) as well as consumer (or B2C) environments
Track record of presenting at meet-ups and conferences
MS, MBA or PhD degree in a relevant topic
More about our team

The Customer Success Analytics team at Atlassian is tasked to drive insights about our customers throughout their lifecycle with Atlassian. The team is responsible from defining and maintaining a customer health score, provide insights on customer churn and customer retention, build and manage models to predict potential churn and work cross-functionally to help customers get more value from our product suite, drive insights on the multi-year effort to transition on-prem customers to Cloud. This team partner very closely with other analytics teams
We are a highly collaborative team with a high bar of rigorous analyses, and we love to have fun along the way.

More about our benefits

Whether you work in an office or a distributed team, Atlassian is highly collaborative and yes, fun! To support you at work (and play) we offer some fantastic perks: ample time off to relax and recharge, flexible working options, five paid volunteer days a year for your favourite cause, an annual allowance to support your learning & growth, unique ShipIt days, a company paid trip after five years and lots more.

More about Atlassian

Creating software that empowers everyone from small startups to the who’s who of tech is why we’re here. We build tools like Jira, Confluence, Bitbucket, and Trello to help teams across the world become more nimble, creative, and aligned—collaboration is the heart of every product we dream of at Atlassian. From Amsterdam and Austin, to Sydney and San Francisco, we’re looking for people who want to write the future and who believe that we can accomplish so much more together than apart. At Atlassian, we’re committed to an environment where everyone has the autonomy and freedom to thrive, as well as the support of like-minded colleagues who are motivated by a common goal to: Unleash the potential of every team.

Additional Information

We believe that the unique contributions of all Atlassians is the driver of our success. To make sure that our products and culture continue to incorporate everyone's perspectives and experience we never discriminate on the basis of race, religion, national origin, gender identity or expression, sexual orientation, age, or marital, veteran, or disability status.

All your information will be kept confidential according to EEO guidelines.",4.3,"Atlassian
4.3","Mountain View, CA","Sydney, Australia",1001 to 5000 employees,2002,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,GitHub
30,Data Scientist,$111K-$156K (Glassdoor Est.),"Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities - we're just getting started.In this role, your primary responsibility will be to partner with key stakeholders and lead the development of an analytics program to support and enable the continued growth critical to Facebook's Data Center organization. You will be responsible for creating end to end analytics programs, from data sourcing to surfacing insights and driving action, for various aspects of Facebook's global data center operations. You will also help translate data and identify efficiency opportunities. You will be expected to use data to provide meaningful recommendations and actionable strategies to key stakeholders, and develop best practices, including streamlining of data sources and related programmatic initiatives.
The ideal candidate will have a passion for working in white space and creating impact from the ground up in a fast-paced environment. Additionally, you will have a proven track record of thought leadership and impact in developing similar analytics and metrics-based programs. This position is part of the Infrastructure Data Center team and located in Menlo Park, CA.

Responsibilities:

Leverage data and business principles to create and drive large scale FB Data Center programs
Define and develop the program for metrics creation, data collection, modeling, and reporting the operational performance of Facebooks data centers
Work cross-functionally to define problem statements, collect data, build analytical models and make recommendations
Be a self-starter, motivated by a passion for developing the best possible solutions to problems
Identify and implement streamlined processes for data reporting and communication
Use analytical models to identify insights that are used to drive key decisions across the organization
Routinely communicate metrics, trends and other key indicators to leadership
Provide leadership and mentorship to other members of the team
Lead and support various ad hoc projects, as needed, in support of Facebooks Data Center strategy
Build and maintain data driven optimization models, experiments, forecasting algorithms and capacity constraint models
Leverage tools like R, Tableau, PHP, Python, Hadoop & SQL to drive efficient analytics
Mininum Qualifications:

Degree in an analytical field (e.g. Computer Science, Engineering, Mathematics, Statistics, Operations Research, Management Science)
3+ years of experience in a role with data analysis and metrics development
3+ years of hands-on experience analyzing and interpreting data, drawing conclusions, defining recommended actions, and reporting results across stakeholders
3+ years of SQL development experience writing queries
3+ years of hands-on project management experience
3+ years of experience with data visualization tools
3+ years of experience with packages such as R, Tableau, SPSS, SAS, STATA, etc.
2+ years of experience with scripting in Python or PHP
Experience leveraging data driven models to drive business decisions
Experience using data access tools and building visualizations using large datasets and multiple data sources
Experience thinking analytically
Experience communicating data to all organizational levels
Experienced with packages such as NumPy, SciPy, pandas, scikit-learn, dplyr, ggplot2
Knowledge of statistics and optimization techniques
Hands-on experience with medium to large datasets (i.e. data extraction, cleaning, analysis and presentation)
Preferred Qualifications:

Technical knowledge of data center operations
Facebook is proud to be an Equal Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law.

Facebook is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com.",4.4,"Facebook
4.4","Fremont, CA","Menlo Park, CA",10000+ employees,2004,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Google, Microsoft, Apple"
31,Data Scientist #5967,$111K-$156K (Glassdoor Est.),"Company Overview

Fanatics is the global leader in licensed sports merchandise and changing the way fans purchase their favorite team apparel and jerseys. Through an innovative, tech-infused approach to making and selling fan gear in today's on-demand culture, Fanatics operates more than 300 online and offline stores, including the e-commerce business for all major professional sports leagues (NFL, MLB, NBA, NHL, NASCAR, MLS, PGA), major media brands (NBC Sports, CBS Sports, FOX Sports) and more than 200 collegiate and professional team properties, which include several of the biggest global soccer clubs (Manchester United, Real Madrid, Chelsea, Manchester City). Fanatics offers the largest collection of timeless and timely merchandise whether shopping online, on your phone, in stores, in stadiums or on-site at the world's biggest sporting events.

About the Team

Fanatics is first and foremost a technology company. We are powered by cutting-edge tech created by our small agile teams using the latest tools and technologies under our highly analytical, forward thinking, and open-minded leadership. As the global leader in licensed sports merchandise, we challenge ourselves by improving our new fully responsive NodeJS cloud commerce platform, Elasticsearch engine, and deep data science capabilities while building the best-in-class retail manufacturing and supply chain technologies. Our tech teams work together to revolutionize data science and engineering initiatives, provide highly scalable real-time and streaming platforms, and create secure e-commerce and in-stadium fan experience products. Our own e-commerce platform transacts in over 190 countries, 17 languages, and 14 currencies. Our motto is “#GSD”—get stuff done—and we do just that. If you want to be at the nexus of sports, commerce, and technology, come be a part of our industry-leading team here at Fanatics Tech.

Fanatics is the global leader in licensed sports merchandise and changing the way fans purchase their favorite team apparel and jerseys. Through an innovative, tech-infused approach to making and selling fan gear in today’s on-demand culture, Fanatics operates more than 300 online and offline stores, including the e-commerce business for all major professional sports leagues (NFL, MLB, NBA, NHL, NASCAR, MLS, PGA), major media brands (NBC Sports, CBS Sports, FOX Sports) and more than 200 collegiate and professional team properties, which include several of the biggest global soccer clubs (Manchester United, Real Madrid, Chelsea, Manchester City). Fanatics offers the largest collection of timeless and timely merchandise whether shopping online, on your phone, in stores, in stadiums or on-site at the world’s biggest sporting events.

About the Team

Fanatics is first and foremost a technology company. We are powered by cutting-edge tech created by our small agile teams using the latest tools and technologies under our highly analytical, forward thinking, and open-minded leadership. As the global leader in licensed sports merchandise, we challenge ourselves by improving our new fully responsive NodeJS cloud commerce platform, Elasticsearch engine, and deep data science capabilities while building the best-in-class retail manufacturing and supply chain technologies. Our tech teams work together to revolutionize data science and engineering initiatives, provide highly scalable real-time and streaming platforms, and create secure e-commerce and in-stadium fan experience products. Our own e-commerce platform transacts in over 190 countries, 17 languages, and 14 currencies. Our motto is “#GSD”—get stuff done—and we do just that. If you want to be at the nexus of sports, commerce, and technology, come be a part of our industry-leading team here at Fanatics Tech.

Job Description

At Fanatics, we are passionate about leveraging data to drive growth and operational efficiencies. We firmly believe in putting data at the forefront of delivering an engaging experience for our sports fans!
Fanatics Inc. is looking for highly motivated individuals to join our Data Science and Engineering team. You will collaborate closely with engineering, PMs, cross functional business units to address challenging problems using techniques from applied statistics, machine learning and/or data mining fields.

Responsibilities

• Build, deploy, and maintain predictive models in one or more of the following areas: 1) price and promotion optimization; 2) inventory optimization; 3) e-marketing optimization.
• Dive into complex data sets to analyze trends and identify opportunities for improvement.
• Support business stakeholders by providing ad-hoc analysis to help drive decision-making.
• Collaborate cross-functionally with diverse teams (e.g. marketing operations, technology, merchandising, procurement, apparel design/production) to understand business objectives and design and implement data-driven solutions.
• Effectively communicate analytical solutions to non-technical stakeholders and senior leadership

Qualifications
• Minimum 3 years experience in the industry ( excluding internships/ co op/ academic projects).
• Experience developing machine learning and statistical models for real-world problems.
• Strong algorithmic thinking and passion for empirical research to answer hard questions.
• Ability to communicate complex quantitative analysis, analytic approaches and findings in a clear, precise, and actionable manner.
• Designing and evaluating A|B experiments and monitoring key product metrics, understanding root causes of changes in metrics.
• Working knowledge of big data processing technologies such as Hadoop, Hive, Pig and Spark.
• Ability to use SQL to perform data analysis.
• Have a BS/MS/PhD in Statistics, Applied Math, Operational Research, Computer Science or related field.
Tryouts are open at Fanatics! Our team is passionate, talented, unified, and charged with creating the fan experience of tomorrow. The ball is in your court now.



NOTICE TO CALIFORNIA RESIDENTS/APPLICANTS: In connection with your application, we collect information that identifies, reasonably relates to or describes you (“Personal Information”). The categories of Personal Information that we collect include your name, government issued identification number(s), email address, mailing address, other contact information, emergency contact information, employment history, educational history, criminal record, and demographic information. We collect and use those categories of Personal Information about you for human resources and other business management purposes, including identifying and evaluating you as a candidate for potential or future employment or future contract positions, recordkeeping in relation to recruiting and hiring, conducting criminal background checks as permitted by law, conducting analytics, and ensuring compliance with applicable legal requirements and Company policies.",3.3,"Fanatics
3.3","San Mateo, CA","Jacksonville, FL",5001 to 10000 employees,1996,Company - Private,Sporting Goods Shops,Retail,₹100 to ₹500 billion (INR),"Lids, Amazon, Under Armour"
32,Data Scientist #5967,$111K-$156K (Glassdoor Est.),"We are looking for a Data Scientist to apply data mining techniques, perform statistical analysis, and build high quality prediction systems integrated with the Datatron platform.

Responsibilities & Duties:
Selecting features, building and optimizing machine learning models
Data mining using state-of-the-art methods
Predictive analysis on large datasets
Skills & Qualifications:
Experience with building non-trivial machine learning models
Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, etc.
Experience with open-source machine learning packages, such as Sci-kit Learn, Weka, etc.
Experience with at least one object-oriented, scripting language (Python, Java/Scala, Ruby, Perl)
Proficiency in using query languages such as SQL, Hive or Pig
Good applied statistics skills, such as distributions, statistical testing, regression, etc.
Good To Haves:
Degree in Computer Science or Data Science
Experience building deep learning models using open-source frameworks e.g. Tensorflow, Keras, Pytorch
Experience with data visualisation tools, such as Matplotlib, Plot.ly, D3.js, GGplot, etc.
Experience deploying machine learning models in production
Benefits:
Medical, Dental, and Vision
401k
PTO
Opportunities for growth
Lunch provided daily
Always stocked snack bar
Friday Happy Hours
Monthly Employee Outings
Free parking onsite
Clipper Card Benefits
Gym reimbursement
Referral bonus
Our commitment to diversity

We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",3.9,"Fanatics
3.3","San Mateo, CA","San Francisco, CA",1 to 50 employees,2016,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
