,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
38,Data Scientist,$127K-$139K (Glassdoor Est.),"Cohesive Technologies is a global IT Services Solutions company providing IT Staffing Services and Application Development Services necessary for technology leaders to deliver business value. We help our people and clients succeed by leveraging our expertise, deep industry and market knowledge, proprietary assessment tools and techniques, and project delivery methodologies. Through relationships with thousands of specialized professionals, we bring an unparalleled ability to match talent with opportunities by assessing, recruiting, developing and engaging the best and brightest people for our clients. We combine broad geographic presence, world-class solutions and a tailored, consultative approach to help our people and clients achieve higher performance and outstanding results. Position Title Data Scientist Location Redmond, WA Duration Long Term Job Description Advanced understanding of probability, statistics, machine learning, data science Expertise in data correlationfeature analysis, analysis of machine learning models, and optimizing models for accuracy Proficiency in transforming and cleaning data working across multiple models Ability to research and manipulate complex and large data sets (both distributed and non-distributed) Strong fundamentals in problem solving, algorithm design, and model building Ability to solve complex business problem through a blend of logical and creative thinking Strong communication skills with excellent ability to synthesize complex information Code writing capability in Python and familiarity with relevant ML packages Familiarity with libraries such as Pandas, Scikit-learn etc. Deep learning experience - added advantage Top 3 Skills Python Good Knowledge of Machine Learning algorithms ( especially Anomaly detection and time series) Very good with data wrangling and manipulation Experience 5+ Years Education Masterrsquos degree or higher in Computer Science, Data Science, Engineering, Math, Applied Statistics, or related field. Skills Required Data, Scientist, Python, ML, Machine, Learning, Algorithm, Wrangling, Manipulation, Anomaly, Detection, Time, Series, Model Referral Program Ask our recruiting team about how you can be a part of our referral program. If you refer a candidate with the desired qualifications and your candidate accepts the role, you can earn a generous referral fee. We want to hire the best talent available and are committed to building great teams and partnerships. Cohesive Technologies is an equal accessequal opportunity employer and does not discriminate on the basis of age, color, disability, marital status, national origin, race, religion, sex, sexual orientation, veteran status or any other classification prescribed by applicable law.",3.0,"Cohesive Technologies LLC
3.0","Redmond, WA","Alpharetta, GA",1 to 50 employees,2012,Company - Private,IT Services,Information Technology,₹10 to ₹50 million (INR),-1
39,Principal Data Scientist,$127K-$139K (Glassdoor Est.),"Principal Data Scientist, Azure Text Analytics

Who are we?

The Azure Text Analytics team makes it possible for anyone to integrate high-quality natural language processing (NLP) into their apps and services. Our products enable customers and developers (inside and outside of Microsoft) to build amazing user experiences that can understand the meaning of unstructured text in many different languages.

Our team is made up of an innovative group of data scientists, engineers, and program managers united by a passion for solving challenging problems in NLP at scale. We're committed to ensuring that our components deliver the quality and performance that our customers expect - and to exploring what's possible when you combine the power of the Azure cloud with today's best NLP algorithms, datasets, and data scientists.

At Microsoft, we believe in empowering every person and organization on the planet to achieve more. We believe in encouraging the development of AI applications that are fair, accountable, transparent and ethical.

Who are we looking for?

We are looking for a Data Scientist to join the Azure Text Analytics Data Science team. We're searching for someone who's passionate about furthering the state of the art in NLP - and about building models that can deliver scale and performance that Azure customers need. If you care both about solving thorny technical challenges and helping real customers, we want to talk to you.

Qualifications
You have a Master's degree or PhD (or equivalent experience) in a field relevant to natural language processing, such as Computer Science, Computational Linguistics, Artificial Intelligence, Statistics, or Machine Learning.
You have a background in natural language processing, as demonstrated by practical experience building products or research in the field.
You have 8+ years of engineering, data science, machine learning or modeling experience
You stay current on trends in NLP, with a focus on information extraction, textual inference, question-answering, and multi-document summarization.
You have a demonstrated track record of working with high-performing engineering teams.
You are known for helping your colleagues succeed, whether they be your peers, your direct reports, or managers.
You're obsessed with doing the right thing, especially when it comes to building AI systems and safeguarding customer data.
You love designing experiments, and you revel in answering questions with data.
You are an excellent communicator and are known for your analytical skills.
You possess the ability to work well within a diverse, geographically distributed, multi-cultural environment.
Ability to meet Microsoft, customer and/or government security screening requirements are required for this role. These requirements include, but are not limited to the following specialized security screenings: Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter.

Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.

Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.

#AIPlatform#

Responsibilities
You will design, develop, and evaluate production-quality models using the latest in machine learning and natural language processing techniques.
You will work with engineering and program management teams to integrate models and algorithms into production systems.
You will investigate new technologies and prototype novel concepts.
You will identify sources of error and identify new ways to address them.",4.3,"Microsoft Corporation
4.3","Bellevue, WA","Redmond, WA",10000+ employees,1975,Company - Public,Computer Hardware & Software,Information Technology,₹500+ billion (INR),"Google, Amazon, Apple"
40,Data Scientist,$127K-$139K (Glassdoor Est.),"Need local to Bay Area, CA or Seattle, WA only

Job Description for Data Scientist
5 to 7 years of experience as a data scientist.
Strong skills for mining data, assessing the accuracy and insights from new data sources.
Work with stakeholders to understand data challenges and opportunities
Experience building Machine Learning models for predictive analytics, and NLP. Understanding of Deep Learning models is a plus
Experience with SQL
Master in Statistics, Computer Science, or other STEM field. Ph.D. is a plus.
Knowledge of advanced statistics and hypothesis testing
Python, Pandas, Numpy, Scikit coding skills
Data visualization with Matplotlib, and Seaborn
Experience with at least one cloud data technology GCP, AWS, Azure
Experience with Spark, and Hadoop is a plus.
Effective at telling stories with data.
Excellent written and verbal communication skills
Creative drive to try data tools, and explore and discover insights from data
NLP experience is MUST
Â

Â

Sl.No

Skill

Years Of Experience

1

Â

Â

2

Â

Â

Â

Â

Â

Â

Â

Â

Â",4.0,"New York Technology Partners
4.0","Seattle, WA","Jersey City, NJ",51 to 200 employees,1999,Company - Private,Computer Hardware & Software,Information Technology,₹1 to ₹5 billion (INR),-1
41,Data Scientist,$127K-$139K (Glassdoor Est.),"Role Data Scientist Location Redmond, WA Duration Long Term Ph.D. Specialization ndash Maths, ML, DS or statistics anything whichever is relevant. Only senior with 3 to 5 years of related experience is required. Candidates with solid research background, heavy relevant publications will be given priority Data Analyzer strong problem-solving skills and hands-on coding skills with SQL, python, Deep Learning Modeler understanding NLP embedding, Vision, transformer, etc Recommendation algorithmsIR Understand IR or ML really well can explain MF, latent, KNN, Community cluster Applied researcher who can code really well and prepare training data himherself. If yoursquore interested in exploring this opportunity and learning more about the compensation, benefits culture, reply to this email with the below details. Share your updated resume at luckynexzentek.com or you can reach me at 5802586561.",-1,NexZen Tek Solutions Inc,"Redmond, WA",-1,-1,-1,-1,-1,-1,-1,-1
42,Data Scientist II for AdsEcon,$127K-$139K (Glassdoor Est.),"Work at the intersection of data science and economics.

The DAC AdsEcon Team is looking for a Data Scientist II to help and be part of a team to put cutting edge economic and data science advertising research into production. We are looking for a unique individual who is interested in bigger picture strategic thinking but with the passion for big data.

Advertising is used daily to surface new selection and provide customers a wider set of product choices along their shopping journeys. The business is focused on generating value for shoppers as well as advertisers. Our team uses econometrics, machine learning, and data science to help advertisers choose the right advertising product to meet their marketing goals. We also generate insights to guide Amazon Advertising strategy, providing direct support to the high level leaders.

If you have a background in economics, computer science, statistics, or mathematics and have a passion for solving large, and impactful problems, this is the job for you. Key responsibilities of Data Scientist include the following:

· Partnering with economists and senior team members to drive science improvements and implement technical solutions at the cutting edge of machine learning and econometrics
· Helping build data systems that leverage diverse data sources to understand how different advertisers decisions impact their performance across multiple advertising products.
· Build interpretable statistical models and analyze experiment results to answer questions that will drive high impact decisions across Amazon.
About Amazon's Advertising business:

Amazon is investing heavily in building a world class advertising business and we are responsible for defining and delivering a collection of self-service performance advertising products that drive discovery and sales. Our products are strategically important to our Retail and Marketplace businesses driving long term growth. We deliver billions of ad impressions and millions of clicks daily and are breaking fresh ground to create world-class products. We are highly motivated, collaborative and fun-loving with an entrepreneurial spirit and bias for action. With a broad mandate to experiment and innovate, we are growing at an unprecedented rate with a seemingly endless range of new opportunities.



Basic Qualifications

· Bachelor's Degree
· 3+ years of experience with data scripting languages (e.g SQL, Python, R etc.) or statistical/mathematical software (e.g. R, SAS, or Matlab)
· 2 years working as a Data Scientist
· Experienced in handling large data sets using SQL and databases in a business environment.
· Excellent verbal and written communication.
· Strong troubleshooting and problem solving skills.
· Thrive in a fast-paced, innovative environment.

Preferred Qualifications

· Masters degree in Statistics, Applied Math, Economics, Computer Science, or a related quantitative field with at least 2 years of working experience as a Data Scientist.
· Experience using AWS technologies such as Redshift, S3, EMR and data pipelines
· Experience working with econometric models on causal impact questions.
· Excellent writing skills for both technical and business-facing documents.



Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.",3.9,"Amazon
3.9","Seattle, WA","Seattle, WA",10000+ employees,1994,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Google, Microsoft, Walmart"
43,Data Scientist,$127K-$139K (Glassdoor Est.),"Role Data Scientist Location Seattle, WA Duration 12+ Months NO OPT CPT pls. LOCALS ONLY Job Description for Data Scientist middot 8+ years of experience as a data scientist. middot Strong skills for mining data, assessing the accuracy and insights from new data sources. middot Work with stakeholders to understand data challenges and opportunities middot Experience building Machine Learning models for predictive analytics, and NLP. middot Understanding of Deep Learning models middot Experience with SQL middot Master in Statistics, Computer Science, or other STEM field. Ph.D. is a plus. middot Knowledge of advanced statistics and hypothesis testing middot Python, Pandas, Numpy, Scikit coding skills middot Data visualization with Matplotlib, and Seaborn middot Experience with at least one cloud data technology GCP, AWS, Azure middot Experience with Spark, and Hadoop is a plus. middot Effective at telling stories with data. middot Excellent written and verbal communication skills middot Creative drive to try data tools, and explore and discover insights from data middot NLP Deep Learning models experience is MUST",-1,OrbITpeople,"Seattle, WA","Austin, TX",51 to 200 employees,-1,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
44,Data Scientist,$127K-$139K (Glassdoor Est.),"Job Description for Data Scientist

Â

Â5 to 7 years of experience as a data scientist.

ÂStrong skills for mining data, assessing the accuracy and insights from new data sources.

ÂWork with stakeholders to understand data challenges and opportunities

ÂExperience building Machine Learning models for predictive analytics, andÂNLP. Understanding ofÂDeep Learning models is a plus

ÂExperience with SQL

ÂMaster in Statistics, Computer Science, or other STEM field.ÂPh.D. is a plus.

ÂKnowledge of advanced statistics and hypothesis testing

ÂPython, Pandas, Numpy, Scikit coding skills

ÂData visualization with Matplotlib, and Seaborn

ÂExperience with at least one cloud data technology GCP, AWS, Azure

ÂExperience with Spark, and Hadoop is a plus.

ÂEffective at telling stories with data.

ÂExcellent written and verbal communication skills

ÂCreative drive to try data tools, and explore and discover insights from data

ÂNLP experience is MUST

Â",-1,softsnippets,"Seattle, WA",-1,-1,-1,-1,-1,-1,-1,-1
45,Data Scientist Machine Learning,$127K-$139K (Glassdoor Est.),"Job Description
Title: Data Scientist

Location: Redmond, WA

Duration: 6 Months +

Top 3 Skills:
Python
Good Knowledge of Machine Learning algorithms ( especially Anomaly detection and time series)
Very good with data wrangling and manipulation
Job Description:

· Advanced understanding of probability, statistics, machine learning, data science

· Expertise in data correlation/feature analysis, analysis of machine learning models, and optimizing models for accuracy

· Proficiency in transforming and cleaning data & working across multiple models

· Ability to research and manipulate complex and large data sets (both distributed and non-distributed)

· Strong fundamentals in problem solving, algorithm design, and model building

· Ability to solve complex business problem through a blend of logical and creative thinking

· Strong communication skills with excellent ability to synthesize complex information

· Code writing capability in Python and familiarity with relevant ML packages

· Familiarity with libraries such as Pandas, Scikit-learn etc.

· Deep learning experience - added advantage

Experience: 5+ Years

Education: Master’s degree or higher in Computer Science, Data Science, Engineering, Math, Applied Statistics, or related field
Company Description
About EBS INC:
EBS Inc., founded in 1999, born from a simple idea - hire smart, capable IT mavens to create a recognized professional services firm. Our vision is to help our consultants and clients find their right match by carefully selecting the best candidates and streamlining their career visions and goals with appropriate projects. We believe in transparency when it comes to how we do business. We are guided by our corporate culture and core values, driven by technological advancement and a passion to maximize human intelligence.

EBS has over 20 years of experience in consulting and grooming superior developers and analysts. We are also registered as E-verified company. Our core expertise is in Quality Assurance, Business Analysis, Data Analysis, Java, .NET

Why to join EBS:

High Success rate of placement
Relocation assistance
Referral bonus
Travel allowance
Insurance- Medical, dental, vision
Company paid Life Insurance
Jobs across the country",3.0,"Enterprise Business Solutions Inc
3.0","Redmond, WA","Falls Church, VA",51 to 200 employees,-1,Company - Private,Consulting,Business Services,₹500 million to ₹1 billion (INR),-1
46,Data Scientist,$127K-$139K (Glassdoor Est.),"Job Description for Data Scientist middot 8+ years of experience as a data scientist. middot Strong skills for mining data, assessing the accuracy and insights from new data sources. middot Work with stakeholders to understand data challenges and opportunities middot Experience building Machine Learning models for predictive analytics, and NLP. middot Understanding of Deep Learning models is a plus middot Experience with SQL middot Master in Statistics, Computer Science, or other STEM field. Ph.D. is a plus. middot Knowledge of advanced statistics and hypothesis testing middot Python, Pandas, Numpy, Scikit coding skills middot Data visualization with Matplotlib, and Seaborn middot Experience with at least one cloud data technology GCP, AWS, Azure middot Experience with Spark, and Hadoop is a plus. middot Effective at telling stories with data. middot Excellent written and verbal communication skills middot Creative drive to try data tools, and explore and discover insights from data middot NLP experience is MUST",4.3,"SLiQ Information Technologies
4.3","Seattle, WA","Edison, NJ",1 to 50 employees,-1,Contract,-1,-1,₹10 to ₹50 million (INR),-1
47,Data Scientist,$127K-$139K (Glassdoor Est.),"Req. ID: 180202

Micron Technology's vision is to transform how the world uses information to enrich life and our commitment to people, innovation, tenacity, collaboration, and customer focus allows us to fulfill our mission to be a global leader in memory and storage solutions. This means conducting business with integrity, accountability, and professionalism while supporting our global community.

We are seeking motivated individual to join our machine learning and deep learning team. Your role is to maintain and use state-of-the-art deep learning algorithms and tools. The team products are high-performance computer vision algorithms, demonstrations, hardware, compilers.

Responsibilities include, but not limited to:

+ Build and maintain:

+ Deep learning frameworks, software and models to train neural networks models

+ Learning scripts and custom learning criterion, optimization modules

+ Dataset of images and videos

+ Dataset scripts

+ Web-optimized scripts for server-side processing

+ Validation scripts, measure dataset and model performance, and run them on Linux computer clusters

+ Build code for applied computer vision: saliency, tracking, detection, recognition, localization

+ Read literature, summarize results, and present results and innovations to the team

+ Reproduce and validate state-of-art models from papers and publications

+ Interact with customers, accept and review software and product requirements, satisfy requirements.

Minimum Qualifications:

+ MS/PhD in Computer Science, Computer Engineering, Electrical Engineering, Physics or related experience

+ Minimum 5+ years experience on computer vision, machine-learning and deep learning algorithms, including Deep, Convolutional, Recurrent Neural Networks

+ Experience writing and maintaining professional software using: C, C++, Python, PyTorch, TensorFlow, Caffe or similar deep learning framework

+ Leader in machine learning competitions, and international datasets

+ Deep knowledge of machine / deep learning literature, especially recent years after 2012

+ Open source contributions

+ State-of-art knowledge of at least one of these computer vision techniques: face-identification, tracking, localization, detection, recognition, saliency, video-processing, image embeddings, similar images, video summarization, language models for image and video description, openCV, etc.

+ Excellent presentation, written and verbal skills, proven by international level conference participation, acclaimed web blogging

Preferred Qualifications:

+ Award winner during PhD

+ Multiple international journal articles or conference presentations

+ Highly ambitious with forward-thinking and entrepreneurial aspirations

+ Background knowledge on parallel/heterogeneous programming (CUDA / OpenCL)

+ Background in Linux administration

+ Able to set up servers and clouds of servers

+ Experience in at least one area: text translation, speech recognition, text analysis, sentiment analysis

+ Experience with recurrent network or similar: RNN, LSTM, neural attention and associative memories

+ Experience in multimedia Linux software, libav, image and video compression / decompression, formats, processing with ffmpeg, libav and similar

+ Experience in embedded ARM setup, configuration and use: Raspberry Pi or similar

+ Graphic design, web design, CAD design

+ Artistic insights and abilities

About Us

As the leader in innovative memory solutions, Micron is helping the world make sense of data by delivering technology that is transforming how the world uses information. Through our global brands - Micron, Crucial and Ballistix - we offer the industry's broadest portfolio. We are the only company manufacturing today's major memory and storage technologies: DRAM, NAND, NOR and 3D XPoint memory. Our solutions are purpose built to leverage the value of data to unlock financial insights, accelerate scientific breakthroughs and enhance communication around the world.

Micron Benefits

Employee Rewards Program, Healthcare, Paid time off (Combined Sick and Vacation Time), Retirement savings plans, Paid maternity/paternity leave, Employee Assistance Program, Professional development training, Workplace wellness programs, Micron Health Clinic (Boise only), Fitness Center/Activity rooms (Boise/San Jose only), Tuition Reimbursement, Micron Corporate Discounts, Casual Dress attire.

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status.

For US Sites Only: To request assistance with the application process and/or for reasonable accommodations, please contact Micron's Human Resources Department at 1-800-336-8918 or 208-368-4748 and/or by completing our General Contact Form

Keywords: Seattle || Washington (US-WA) || United States (US) || DEG (DRAM Engineering Group) || Experienced || Regular || Engineering || #LI-BG1 || Tier 4 ||",3.4,"Micron Technology, Inc.
3.4","Seattle, WA","Boise, ID",10000+ employees,1978,Company - Public,Computer Hardware & Software,Information Technology,₹500+ billion (INR),"Samsung Electronics, SK hynix, Toshiba"
48,Data Scientist II,$127K-$139K (Glassdoor Est.),"If you're interested in working at the cutting-edge of machine learning and product-focused data science, we'd love for you to join the Customer Service Machine Learning group.

Our team is one of four science teams that fall under CS Machine Learning. We're called ML-Horizon, because we metaphorically operate at the line between the ground (data) and the sky (new opportunities). We're continually mining data, running experiments, creating insight discovery platforms, and building models to help our product managers, engineers, UX experts, and fellow scientists create amazing products.

Here are a few examples of some of the ambitious projects our Data Scientists work on:
1) A platform that automatically processes, analyzes, and visualizes data on the dozens of experiments that are continually running in our org, so that PMs, engineers, UX designers, and data scientists can quickly action on the results.
2) Text mining solutions that help us surface insights at scale on what our customers are telling us and whether or not they enjoy using our products.
3) Downstream impact models that help us determine if a product change will affect how our customers interact with us down the road.
4) ...and many more!

We're specifically looking for someone who will be able to define how we use data science in one of our flagship products and execute on that vision. There are a few important projects we've already set up to get you started, but past that, you'll have the independence to identify and solve problems that will ultimately help the product scale and succeed.


Basic Qualifications

· Graduate degree (M.S./Ph.D.) in Statistics, Engineering, Computer Science, Mathematics, or a related field
· Experience in developing statistical/machine learning models.
· Ability to structure a problem, gather supporting data using big-data technology (AWS tools, SQL, R, Python), and write strong narratives to convey findings.
· Diverse knowledge in data science methodologies (modeling, experimentation, statistical analysis, causal inference, probabilities, etc.)
· Focused knowledge/experience in at least one data science methodology (modeling, experimentation, statistical analysis, causal inference, probabilities, etc.)
· Exceptional verbal/written communication ability.


Preferred Qualifications

· Knowledge/experience in deploying statistical/machine learning models in a production environment is a plus.
· Knowledge/experience in building lightweight web applications to capture and visualize data is a plus.",3.9,"Amazon
3.9","Seattle, WA","Seattle, WA",10000+ employees,1994,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Google, Microsoft, Walmart"
49,Assoc Operations Research Data Scientist (US),$127K-$139K (Glassdoor Est.),"zulily is a retailer obsessed with bringing our customers something special every day. Unique products from up-and-coming brands are featured alongside favorites from top brands, including clothing, home decor, accessories, toys and gifts, giving customers something new to discover each morning at an incredible price. We are fast-paced, innovative and metric-driven, with a team passionate for delighting our customers. Whether you want to work with incredible product selection, develop smart marketing plans, help us in our pursuit of faster fulfillment, or do something else awesome in between, we have a place for you. With locations in Seattle, Reno, Columbus and Bethlehem, our team is excited to be changing the way people shop every day - and we are just getting started.

Job Description Details
Works with stakeholders to define business questions, success criteria, and model deployment plans. Checks in regularly with stakeholders during projects
Constructs analytic data sets for both exploration and modeling
Conducts exploratory data analysis and prepares visualizations summarizing key features of the data
Researches and adapts existing open source algorithms when possible, develops novel techniques when needed
Develops reproducible information products and modular, instrumented software
Develops accurate models for prediction and inference
Provides guidance to software development engineers on production implementations
Qualifications:
Bachelor's Degree in Statistics/Ops, Research/CS
Master's Degree in Data Science/Analytics preferred
2-4 years' experience working with real data sets in a business setting
Ability to distill and present complex concepts to a business audience
Knowledge of for-profit business operations
Experience scoping small to medium size projects
Knowledge of algorithm families and experience selecting, applying, and measuring model performance
Experience with machine learning and optimization techniques
Experience in data integration with SQL, as well as within a statistical programming language such as R or Python
Knowledge of best practices in reproducible research and software engineering
Experience in all phases of the modeling pipeline on both desktop and distributed/cloud platforms
Comfort with classical statistics and knowledge of design of experiments
Awareness of Spatial & Temporal Statistics
Demonstrated Exploratory Analysis and Visualization abilities
Comfort at the Linux command line
Experience automating applications
About QVC, Inc

QVC, Inc., exceeds the expectations of everyone we touch by delivering the joy of discovery through the power of relationships. Every day, in nine countries, QVC engages millions of shoppers in a journey of discovery through an ever-changing collection of familiar brands and fresh new products, from home and fashion to beauty, electronics and jewelry. Along the way, we connect shoppers to interesting personalities, engaging stories, and award winning customer service. Based in West Chester, Pa. and founded in 1986, QVC has more than 17,000 employees and has retail operations in the U.S., Japan, Germany, United Kingdom, Italy, France, and through a joint venture in China. Worldwide, QVC engages shoppers on 14 broadcast networks reaching approximately 370 million homes, seven websites, and 220 social pages. Visit corporate.qvc.com to learn more.

QVC, Inc., is a wholly owned subsidiary of Qurate Retail, Inc. (NASDAQ : QRTEA, QRTEB), which includes QVC, HSN, zulily and the Cornerstone brands (collectively, ""Qurate Retail Group""), as well as other minority investments. Qurate Retail Group believes in a third way to shop -- beyond transactional ecommerce or traditional brick-and-mortar stores -- and is #1 in video commerce,#3 in ecommerce in North America and #3 in mobile commerce in the U.S. (according to Internet Retailer). For more information, visit www.qurateretailgroup.com. QVC, Q, and the Q Ribbon Logo are registered service marks of ER Marks, Inc.

EEO

As an equal opportunity employer, Qurate Retail Group is committed to a diverse workforce and is also committed to a barrier-free employment process. In order to ensure reasonable accommodations for individuals pursuant to applicable law, individuals that require accommodation in the job application process for a posted position may contact us at CareersUS@QVC.com for assistance.

Click Apply and log in with your existing account or create an account. This will allow you to check the status of your application at any time and receive the most up to date communications from our Talent Acquisition team.",3.1,"QVC, Inc.
3.1","Seattle, WA","West Chester, PA",10000+ employees,1986,Subsidiary or Business Segment,"Department, Clothing, & Shoe Shops",Retail,₹500+ billion (INR),-1
50,Data Scientist,$127K-$139K (Glassdoor Est.),"Does the thought of improving one of the world's most complex logistic systems inspire you? Is your passion to sift through hundreds of systems, processes, and data sources to solve the puzzle and identify the next big opportunity? Are you a creative big thinker who is passionate about using data and optimization tools to direct decision making and solve complex and large-scale challenges? Are you fascinated by the interactions between operations and strategy? Do you feel like your skills uniquely qualify you to bridge communication between teams with competing priorities? If so, then this position is for you! Amazon's Modeling and Optimization team (MOP) is looking for a motivated individual with strong analytic and communication skills to join the effort in evolving the network we have today into the network we need tomorrow.

Amazon's extensive logistics system is comprised of thousands of fixed infrastructure nodes, with millions of possible connections between them. Billions of packages flow through this network on a yearly basis, making the impact of optimal improvements unparalleled. This magnificent challenge is a terrific opportunity to analyze Amazon's data and generate actionable recommendations using optimization and simulation. Come build with us!

In this role, your main focus will be to perform analysis, synthesize information, identify business opportunities, provide project direction, and communicate business and technical requirements within the team and across stakeholder groups. You consider the needs of day-to-day operations and insist on the standards required to build the network of tomorrow. Your job will straddle day-to-day decisions and strategic vision, you will assist in defining trade-offs and quantifying opportunities for a variety of projects. You will learn current processes, build metrics, educate diverse stakeholder groups, assist science groups in initial solution design, and audit all model implementation. A successful candidate in this position will have a background in communicating across significant differences, prioritizing competing requests, and quantifying decisions made.

The ideal candidate will demonstrate a deep understanding of identifying meaningful key performance indicators and building actionable metrics. This candidate is passionate about providing insights that drive larger initiatives and sees the undeniable value of a good metric. They are excited to be part of, and learn from, a large science community and are ready to dig into the details to find insights that direct decisions. The successful candidate will have good communication skills and an ability to speak at a level appropriate for the audience, will collaborate effectively with scientists, software development engineers, product managers, and hands on operators and will deliver business value in close partnership with many stakeholders from operations, finance, IT, research, and business leadership.

Basic Qualifications
Masters in Operations Research, Industrial Engineering, Applied Mathematics, or related quantitative discipline.
Deep understanding of optimization, simulation, and general data science techniques.
Experience in developing machine-learning algorithms, statistical and mathematical optimization models, and simulation and visualization tools.
Familiarity with managing disparate data sets; including, building and maintaining data flows and pipelines.
Experience with SQL and at least one scripting language (Python, R, etc.).
Exposure to big data: extraction, processing, filtering, and presenting large data quantities (100K to Millions of rows) via
AWS technologies, SQL, and data pipelines.
Industry experience in defining and building metrics, performing business analysis, and quantifying decisions through the utilization of data.
Ability to communicate technical concepts and solutions at a level appropriate for technical and non-technical audiences.
Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.",-1,Amazon Corporate LLC,"Bellevue, WA",-1,-1,-1,-1,-1,-1,-1,-1
51,Data Scientist,$127K-$139K (Glassdoor Est.),"Job Description
Role: Data Scientist
Location: Redmond, WA
Duration: 6 months +Extension or Direct Hire with Consulting Company
Client: Confidential

Job Description:

PhD is a must. We expect all candidates with industry experience and very solid academic background with having published some important documents.
Data Analyzer: strong problem-solving skills and hands-on coding skills with SQL, python,
Deep Learning Modeler: understanding NLP embedding, Vision, transformer, etc
Recommendation algorithms/IR: Understand IR or ML really well can explain MF, latent, KNN, Community cluster
Applied researcher: who can code really well and prepare training data him/herself.
Fortune 500 company experience preferred.
Extensive experience in Machine Learning",-1,PiplNow LLC,"Redmond, WA","Robbinsville, NJ",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
52,Data Scientist,$127K-$139K (Glassdoor Est.),"Job Description
Course 5 Intelligence is a global analytics and insights provider that helps corporations realize a 360-degree view of their customers through data integration and a multi-disciplinary approach that enables sound, data-driven business decisions. More information can be found at www.blueoceanmi.com.

The Data Scientist position is a critical role and will be focused heavily on supporting a key Blueocean technology client. This role will be based in Vancouver, Canada. We are looking for a very talented and driven team lead to accelerate our efforts and be a major part of our data-centric culture. This person will work closely with sales, marketing, engineering and data infrastructure team to prototype and develop scalable data-driven applications and products. A successful candidate will be both technically strong and business savvy, with a collaborative and resourceful style that’s contagious.

2.1 Specific Responsibilities
Bachelor degree in quantitative fields such as Computer Science, Engineering, Operational Research, Statistics, and Economics
5+ years’ experience in leading Analytics, Data Science or Engineering functions in internet industry
Must have proficiency with SQL and capable of analyzing and manipulating data
Strong programming experience in Python, Java, or equivalent
Experience with statistical programming environments like R
Excellent oral and written communication skills
2.2 Required Knowledge, Skills and Abilities

Education and Experience
Bachelor degree in quantitative fields such as Computer Science, Engineering, Operational Research, Statistics, and Economics
5+ years’ experience in leading Analytics, Data Science or Engineering functions in internet industry
Must have proficiency with SQL and capable of analyzing and manipulating data
Strong programming experience in Python, Java, or equivalent
Experience with statistical programming environments like R
Excellent oral and written communication skills
Preferred Qualifications:
Experience managing
Experience with large-scale data on Hadoop using Hive or Pig
Web or mobile development experience is a plus
Top-tier performance ratings from current and prior employers
Powered by JazzHR",3.6,"Course5 Intelligence
3.6","Seattle, WA","Mumbai, India",1001 to 5000 employees,2000,Company - Private,Consulting,Business Services,₹10 to ₹50 billion (INR),-1
